station_j,station_k,dist,state_class,n_days,n_sw_j,n_sw_k,n_joint,expected_joint,ratio_emp,ratio,rho_hat
ARANJUEZ,EXTREMO,0.5012120908788555,dry-dry,740,26,88,7,3.4987801395527915,2.263986013986014,2.000697306145887,0.2419712936453156
ARANJUEZ,EXTREMO,0.5012120908788555,dry-wet,201,39,104,11,7.157709099015714,0.5451183431952663,1.5368045624420046,-0.14450669905073432
ARANJUEZ,FISTERRA,0.6348427280970375,dry-dry,407,15,54,2,2.59683893793799,1.0049382716049382,0.7701671331176558,-0.04694778918758702
ARANJUEZ,FISTERRA,0.6348427280970375,dry-wet,144,26,73,7,5.931855852829182,0.5310853530031612,1.1800691341245877,-0.04444865826712117
ARANJUEZ,GETAFE,0.035176866488291186,dry-dry,822,38,44,23,2.6601115663529042,11.307416267942584,8.646253898115152,0.8483736353561618
ARANJUEZ,GUARDA,0.3275879213763869,dry-dry,573,14,23,3,1.5343963776923801,5.338509316770186,1.9551662423185465,0.5255566712684013
ARANJUEZ,HUELVA,0.48462168724674026,dry-dry,115,5,1,1,0.10788769008928245,23.0,9.268898047334687,0.9989959874894344
ARANJUEZ,LORCA,0.3665688811311133,dry-dry,1059,47,19,5,1.6639964178885882,5.929451287793953,3.004814160804745,0.5093332188468763
ARANJUEZ,LORCA,0.3665688811311133,dry-wet,125,71,49,17,4.652081639336739,0.6108077033630354,3.654278088383621,0.13970013793767833
ARANJUEZ,MONTSERRAT,0.513972878605175,dry-dry,1018,42,96,13,6.042944865537189,3.2822420634920637,2.1512690069602947,0.4159650029651084
ARANJUEZ,MONTSERRAT,0.513972878605175,dry-wet,225,55,142,18,11.202276752334662,0.5185659411011524,1.6068162211979478,-0.22842606746565383
ARANJUEZ,OURENSE,0.48621794943719665,dry-dry,635,28,49,5,2.5389389727673013,2.314139941690962,1.9693265783975422,0.27148477662889353
ARANJUEZ,OURENSE,0.48621794943719665,dry-wet,173,61,81,15,6.639538503279603,0.525197328476017,2.2591931641921716,-0.24543235264304705
ARANJUEZ,OVIEDO,0.4917013415610158,dry-dry,622,24,156,5,6.3091736459340675,0.8306623931623932,0.7924968118799898,-0.09170923124366484
ARANJUEZ,OVIEDO,0.4917013415610158,dry-wet,396,61,193,19,14.77435488261732,0.6390894419434299,1.2860121576174088,-0.2448475186569155
ARANJUEZ,PAMPLONA,0.4101315529476614,dry-dry,738,31,90,17,4.605151159204988,4.496774193548387,3.691518348104517,0.6023371464014147
ARANJUEZ,PAMPLONA,0.4101315529476614,dry-wet,212,42,124,15,8.442360395864164,0.6105990783410138,1.7767542839498258,-0.15652884677484208
ARANJUEZ,PONFERRADA,0.43220058763847147,dry-dry,723,29,65,8,3.2130184348229998,3.0684350132625995,2.489870557011201,0.372151001730603
ARANJUEZ,PONFERRADA,0.43220058763847147,dry-wet,194,56,99,14,7.0478224661920414,0.4898989898989899,1.9864291512956114,-0.24347311652774087
ARANJUEZ,PORTO,0.47525552790949094,dry-dry,932,34,86,4,3.9506908890946315,1.2749658002735977,1.0124811361581034,0.10433884559669945
ARANJUEZ,PORTO,0.47525552790949094,dry-wet,208,64,109,15,8.745629156430844,0.44724770642201833,1.7151424707929888,-0.3076944210935634
ARANJUEZ,SORIA,0.25053305760033817,dry-dry,931,38,111,21,5.524474121318898,4.635135135135135,3.801266788265182,0.6227849907352865
ARANJUEZ,SORIA,0.25053305760033817,dry-wet,213,51,118,12,8.21633845975467,0.4247258225324028,1.4605045859269903,-0.4165218618469231
ARANJUEZ,TARIFA,0.5805894673204941,dry-dry,669,27,9,3,0.6511414278376001,8.25925925925926,4.607294009786495,0.5808108722722102
ARANJUEZ,TAVIRA,0.5384151287043925,dry-dry,450,15,7,2,0.40040488430246807,8.571428571428571,4.99494406389206,0.609430662015984
ARANJUEZ,TORREVIEJA,0.37725811554629846,dry-dry,701,32,20,7,1.028735928578456,7.6671875,6.804467313271394,0.5758345373115821
ARANJUEZ,VALENCIA,0.28875293677680697,dry-dry,751,38,42,7,2.540387570121489,3.293859649122807,2.755485061543282,0.3506318920657733
ARANJUEZ,VALENCIA,0.28875293677680697,dry-wet,138,47,74,12,5.854362283275464,0.4761357101782634,2.049753571671022,-0.2844944206027875
ARANJUEZ,VANDELLOS,0.40417206133610895,dry-dry,924,34,64,8,3.7846187716718327,3.3970588235294117,2.11381924644052,0.3870123410375633
ARANJUEZ,VANDELLOS,0.40417206133610895,dry-wet,145,47,84,11,6.82657725540429,0.40400202634245186,1.611349229409482,-0.13708200416809468
ARANJUEZ,VIMIANZO,0.629689508325335,dry-dry,990,40,184,4,8.086947315203506,0.5380434782608695,0.4946242190152491,-0.1943920359299286
ARANJUEZ,VIMIANZO,0.629689508325335,dry-wet,473,84,212,20,18.421430571480677,0.5312219227313567,1.0856920108562687,-0.14580095635263426
ARANJUEZ,ZAMORA,0.27471860425379063,dry-dry,958,40,74,14,3.451860248675535,4.531081081081081,4.055784125493418,0.4882732332220184
ARANJUEZ,ZAMORA,0.27471860425379063,dry-wet,168,69,88,14,7.0768484376342915,0.38735177865612647,1.9782817342178431,-0.26897063989766073
BARCELOS,BEJA,0.4819972487758231,dry-dry,1331,111,31,9,3.4298691342888654,3.4812554489973846,2.6240068199762443,0.3780694648170351
BARCELOS,BEJA,0.4819972487758231,dry-wet,244,129,38,10,7.364582173370106,0.49775601795185637,1.357850284590402,0.03667393285547593
BARCELOS,BRAGANCA,0.16798652964943547,dry-dry,1468,109,121,30,9.926349190312603,3.3391462582455076,3.0222591835956996,0.4330037533338118
BARCELOS,BRAGANCA,0.16798652964943547,dry-wet,326,174,98,27,18.02885988794277,0.516185784658691,1.4975988591523137,-0.20651833703565906
BARCELOS,CADIZ,0.7157642163440581,dry-dry,497,39,3,0,0.8058779678950554,0.0,0.0,-0.8410515003464731
BARCELOS,CAMPDEVANOL,0.9461025684702606,dry-dry,814,78,170,22,15.711898954812128,1.35052790346908,1.4002126708727336,0.12343317832205318
BARCELOS,CAMPDEVANOL,0.9461025684702606,dry-wet,485,98,217,24,32.50620950105961,0.5473525815856296,0.7383204737918664,-0.18992329318051338
BARCELOS,CAMPI,0.12095669370792832,dry-dry,1130,93,83,44,8.847492699397081,6.441248866433476,4.973160362483081,0.7758872155519524
BARCELOS,CAMPI,0.12095669370792832,wet-wet,123,60,62,45,38.16536299613834,1.4879032258064515,1.1790795754923962,0.6764153878391068
BARCELOS,CAMPI,0.12095669370792832,dry-wet,163,77,80,17,9.649617422026127,0.4498376623376623,1.7617278754695453,-0.3912914115536638
BARCELOS,CUENCA,0.600297243823585,dry-dry,1207,103,90,11,8.554762010694319,1.4322545846817691,1.2858335493434985,0.0953165425542904
BARCELOS,CUENCA,0.600297243823585,dry-wet,342,124,114,13,17.28087591980674,0.31451612903225806,0.7522766820575253,-0.03125838647280594
BARCELOS,DAROCA,0.6317580150934523,dry-dry,1023,93,118,23,10.852707809432399,2.1440677966101696,2.119286762701751,0.3231982314565665
BARCELOS,DAROCA,0.6317580150934523,dry-wet,363,121,144,21,21.88040957288913,0.4375,0.959762655723776,-0.06889882884863942
BARCELOS,EXTREMO,0.060029139070066184,dry-dry,1462,114,154,87,14.03260208634088,7.245044429254955,6.199848001439766,0.8844249595013814
BARCELOS,EXTREMO,0.060029139070066184,wet-wet,226,119,109,93,64.19499523826289,1.6203839333898697,1.4487110662572045,0.8346157763031634
BARCELOS,EXTREMO,0.060029139070066184,dry-wet,180,72,94,15,10.832973601333293,0.39893617021276595,1.3846613637232386,-0.4629170399451048
BARCELOS,FISTERRA,0.1988372074456892,dry-dry,221,5,26,1,2.529258167324971,1.7,0.3953728460458561,0.08802018277707818
BARCELOS,GETAFE,0.4591653660801633,dry-dry,844,75,52,7,4.649386512863712,1.514871794871795,1.505574978684331,0.12276146097699465
BARCELOS,GETAFE,0.4591653660801633,dry-wet,235,89,76,8,10.274228151236649,0.2779420461265523,0.778647299071034,-0.23072108884813314
BARCELOS,GUARDA,0.18246411909278548,dry-dry,794,67,35,15,4.354212625057421,5.0788912579957355,3.4449397150884855,0.6155268868631214
BARCELOS,GUARDA,0.18246411909278548,dry-wet,149,77,40,8,7.281780419865524,0.38701298701298703,1.0986324138771189,-0.4396074988249884
BARCELOS,HUELVA,0.6002335346606957,dry-dry,119,13,2,0,0.2235707075762641,0.0,0.0,-0.9468738262900419
BARCELOS,LORCA,0.803074569951235,dry-dry,938,81,21,2,2.666136863199248,1.102880658436214,0.7501490368352985,-0.004302319216768284
BARCELOS,LORCA,0.803074569951235,dry-wet,199,80,40,2,5.866797899868448,0.124375,0.3409014651833918,-0.09213680081506054
BARCELOS,MONTSERRAT,0.9128176293538601,dry-dry,982,90,104,11,11.183569081013083,1.154059829059829,0.983585823122894,0.0687562913412921
BARCELOS,MONTSERRAT,0.9128176293538601,dry-wet,325,94,151,15,20.92783773059157,0.34345498097787797,0.7167486767194077,-0.2951170803814753
BARCELOS,OURENSE,0.12706132701948344,dry-dry,822,32,71,12,5.999435320058323,4.341549295774648,2.000188244363528,0.43212724274140646
BARCELOS,OURENSE,0.12706132701948344,dry-wet,202,132,73,30,11.64322169837409,0.6288916562889165,2.5766064391086303,-0.15763288764455896
BARCELOS,OVIEDO,0.34513326757742885,dry-dry,808,60,179,32,15.276758456058309,2.4074487895716947,2.094685210350351,0.44977615583334973
BARCELOS,OVIEDO,0.34513326757742885,wet-wet,124,53,56,29,33.57297586752692,1.2115902964959568,0.8637899754382489,0.26268233134676144
BARCELOS,OVIEDO,0.34513326757742885,dry-wet,429,122,208,36,26.591074620567376,0.6086065573770492,1.3538377261427077,-0.22681965065845078
BARCELOS,PAMPLONA,0.6340710178049938,dry-dry,669,56,67,13,7.81880836995173,2.317963752665245,1.662657451736505,0.3308209240178462
BARCELOS,PAMPLONA,0.6340710178049938,dry-wet,253,77,108,17,14.632300352191468,0.5171957671957672,1.1618132208073437,-0.19931861076844012
BARCELOS,PONFERRADA,0.22564370344525275,dry-dry,904,51,84,20,7.569224376244615,4.220354808590103,2.6422786544376127,0.5157575875364806
BARCELOS,PONFERRADA,0.22564370344525275,dry-wet,213,113,74,18,11.494021062361941,0.45850275053814876,1.566031583058638,-0.30974640497252187
BARCELOS,PORTO,0.040976134985846215,dry-dry,1474,48,130,23,11.20463353036691,5.43301282051282,2.0527222008346073,0.4706982400217057
BARCELOS,PORTO,0.040976134985846215,wet-wet,123,19,76,15,40.38878193688654,1.2777008310249307,0.37139025443846574,0.05425268705274675
BARCELOS,PORTO,0.040976134985846215,dry-wet,311,249,109,78,22.843184996039646,0.893776942632917,3.4145851383475185,-0.09364478119309295
BARCELOS,SORIA,0.5366030211861776,dry-dry,960,88,115,17,10.709127276861102,1.6126482213438735,1.5874309418967691,0.18195135601422174
BARCELOS,SORIA,0.5366030211861776,dry-wet,353,120,128,14,20.446564067009827,0.32174479166666664,0.6847116197184814,-0.3220119478096413
BARCELOS,TARIFA,0.7964956682434401,dry-dry,837,63,11,0,1.4470182720828946,0.0,0.0,-0.9644213685477063
BARCELOS,TARIFA,0.7964956682434401,dry-wet,141,71,22,3,3.0558711369394373,0.2708066581306018,0.9817167889496171,-0.10674380983724802
BARCELOS,TAVIRA,0.6072659181436411,dry-dry,700,63,9,2,1.2391176365032601,2.4691358024691357,1.6140517583495293,0.2568519859021167
BARCELOS,TAVIRA,0.6072659181436411,dry-wet,132,69,16,4,2.6463140360179196,0.4782608695652174,1.5115364032981737,0.17862694445857263
BARCELOS,TORREVIEJA,0.8431049232133687,dry-dry,974,86,17,0,2.5786404408045405,0.0,0.0,-0.946879006269966
BARCELOS,TORREVIEJA,0.8431049232133687,dry-wet,215,98,38,9,6.454061131859596,0.5196025778732546,1.3944708325697013,0.16948675794588317
BARCELOS,VALENCIA,0.7725271503818149,dry-dry,707,64,45,5,4.272250710817717,1.2274305555555556,1.1703433010940947,0.0786203968611548
BARCELOS,VALENCIA,0.7725271503818149,dry-wet,220,77,84,15,10.611869447143158,0.5102040816326531,1.4135115471137065,0.1709801925340752
BARCELOS,VANDELLOS,0.8319730421067628,dry-dry,1117,106,75,11,8.723003315382687,1.5455345911949685,1.2610335686336283,0.1329630648506686
BARCELOS,VANDELLOS,0.8319730421067628,dry-wet,304,115,103,13,16.544786754108465,0.333642887294217,0.7857459992206784,-0.2992248937216752
BARCELOS,VIMIANZO,0.21143889579062577,dry-dry,1013,40,162,19,15.342824616624664,2.970216049382716,1.238363891575259,0.4334311724804839
BARCELOS,VIMIANZO,0.21143889579062577,wet-wet,164,69,61,32,41.53339620571796,1.2468519838441434,0.7704643232521041,0.304994503565102
BARCELOS,VIMIANZO,0.21143889579062577,dry-wet,385,168,166,44,24.510678503538024,0.607429718875502,1.7951359442639976,-0.25123454966928654
BARCELOS,ZAMORA,0.25174102695500494,dry-dry,890,74,73,17,5.995440347769174,2.8008145131432802,2.835488139970483,0.3554884090633306
BARCELOS,ZAMORA,0.25174102695500494,dry-wet,248,111,86,12,12.557747091554068,0.3117536140791955,0.9555854177116538,-0.39933235283012153
BEARIZ,BEJA,0.6063763446126246,dry-dry,504,57,1,0,1.4375879515152654,0.0,0.0,-0.17144309106623998
