station_j,station_k,dist,state_class,n_days,n_sw_j,n_sw_k,n_joint,expected_joint,ratio_emp,ratio,rho_hat
ALMEIDINHA,CAMPDEVANOL,0.8409585597165793,wet-wet,184,71,83,42,33.22641149580991,1.3113863906329544,1.2640546513816726,0.35508009971912
ALMEIDINHA,CAMPDEVANOL,0.8409585597165793,dry-wet,401,116,162,34,31.450624100329648,0.7255214985100042,1.0810596283093674,-0.1990772044664419
ALMEIDINHA,CAMPI,0.09574976331735373,dry-dry,777,109,157,85,21.93692804613604,3.8593466954946534,3.8747448968804847,0.8012649554375757
ALMEIDINHA,CAMPI,0.09574976331735373,wet-wet,364,139,103,79,45.25564324767198,2.0085213382691904,1.7456386503591212,0.7417681876530232
ALMEIDINHA,CAMPI,0.09574976331735373,dry-wet,235,96,106,12,15.52524709542913,0.27712264150943394,0.7729345579004011,-0.5533871840214792
ALMEIDINHA,CUENCA,0.442223534195703,dry-dry,705,80,124,41,18.62772814164943,2.9138104838709675,2.2010198822007054,0.5184454108691674
ALMEIDINHA,CUENCA,0.442223534195703,wet-wet,243,72,109,50,41.251502189516245,1.548165137614679,1.2120770722552527,0.4874887283798493
ALMEIDINHA,CUENCA,0.442223534195703,dry-wet,331,157,128,36,25.579874927263216,0.5929538216560509,1.4073563730224083,-0.29366185102615344
ALMEIDINHA,DAROCA,0.5040920060275275,dry-dry,503,71,96,32,15.336218083545733,2.3615023474178405,2.0865639641844216,0.4869103776830489
ALMEIDINHA,DAROCA,0.5040920060275275,wet-wet,147,54,76,32,27.503908457256344,1.1461988304093567,1.1634710044839993,0.16117731027926754
ALMEIDINHA,DAROCA,0.5040920060275275,dry-wet,312,130,122,34,24.280548213604007,0.6688524590163935,1.4002978722263915,-0.24019515188130355
ALMEIDINHA,EXTREMO,0.21912319875388883,dry-dry,752,90,152,55,21.36859826105846,3.0233918128654973,2.573870280496146,0.6017625319655105
ALMEIDINHA,EXTREMO,0.21912319875388883,wet-wet,379,137,93,58,42.06639298971412,1.7252962875755435,1.3787728368862502,0.4959811745877737
ALMEIDINHA,EXTREMO,0.21912319875388883,dry-wet,396,155,150,28,24.676077820949203,0.4769032258064516,1.1347022084777547,-0.3795232089165779
ALMEIDINHA,GETAFE,0.3002415281416156,dry-dry,518,62,71,25,11.302248107662713,2.9418446160835985,2.2119493185652566,0.4887703934613399
ALMEIDINHA,GETAFE,0.3002415281416156,wet-wet,173,30,79,21,30.321452556316007,1.5329113924050632,0.6925789574558382,0.29609971715635386
ALMEIDINHA,GETAFE,0.3002415281416156,dry-wet,251,145,77,25,18.275665190912047,0.5620241827138379,1.3679392645271138,-0.3228096630287227
ALMEIDINHA,GUARDA,0.012879133335799167,dry-dry,752,115,116,93,19.997298643301075,5.242578710644677,4.650628150275398,0.9330470036446634
ALMEIDINHA,GUARDA,0.012879133335799167,wet-wet,273,101,106,83,41.070486128616885,2.116476742013824,2.0209159380309276,0.8587809023489236
ALMEIDINHA,GUARDA,0.012879133335799167,dry-wet,114,63,58,15,9.31654830204308,0.46798029556650245,1.6100383439981267,-0.3637322076871009
ALMEIDINHA,HUELVA,0.4558191737082425,dry-dry,151,23,11,4,2.4358551125419297,2.3873517786561265,1.642133794988246,0.35223092727951893
ALMEIDINHA,LORCA,0.62187903546678,dry-dry,686,125,61,16,9.57463095987306,1.4394754098360656,1.6710826837144361,0.1561211721939274
ALMEIDINHA,LORCA,0.62187903546678,dry-wet,449,146,110,26,23.270784983663816,0.7268991282689913,1.1172807457183804,-0.08085613517941591
ALMEIDINHA,MONTSERRAT,0.7943981610586509,dry-dry,634,93,84,24,15.59058693908032,1.9477726574500769,1.5393904086984775,0.35873202351628247
ALMEIDINHA,MONTSERRAT,0.7943981610586509,wet-wet,139,52,76,33,29.49114312049209,1.1606781376518218,1.1189800227536708,0.23088187719160547
ALMEIDINHA,MONTSERRAT,0.7943981610586509,dry-wet,375,125,139,28,27.104814613694224,0.60431654676259,1.0330268035057322,-0.2924590287725675
ALMEIDINHA,OURENSE,0.2435455048033554,dry-dry,426,33,89,18,12.321709225273974,2.6108273748723185,1.4608362907216526,0.3604747878705616
ALMEIDINHA,OURENSE,0.2435455048033554,wet-wet,212,48,59,20,28.04010778455644,1.497175141242938,0.713264020012624,0.32864866183301555
ALMEIDINHA,OURENSE,0.2435455048033554,dry-wet,299,175,118,51,22.265477405514794,0.7384503631961259,2.290541499342302,-0.12432951823003989
ALMEIDINHA,OVIEDO,0.3908015888344242,dry-dry,479,57,141,30,18.510885718512068,1.7879805897723031,1.6206679926719056,0.3328327764381691
ALMEIDINHA,OVIEDO,0.3908015888344242,wet-wet,268,89,82,39,35.328927158311544,1.4321731981364758,1.1039112460233538,0.335962702598283
ALMEIDINHA,OVIEDO,0.3908015888344242,dry-wet,414,143,163,33,28.931506246127686,0.586125530910807,1.14062502378067,-0.3077223255338441
