station_j,station_k,state_class,dist_exact,n_class_days_exact,n_used_exact,n_cells_exact,phi_bar_exact,dist_binned,n_class_days_binned,n_used_binned,n_cells_binned,phi_bar_binned
AMARANTE,OURENSE,dry-wet,118.63261093482076,293,159,7,-0.25733383850670527,118.63261093482076,293,243,8,-0.25465869478628395
AMARANTE,OURENSE,wet-wet,118.63261093482076,305,184,7,0.23355326295524104,118.63261093482076,305,262,7,0.16947531852710576
AMARANTE,OVIEDO,dry-dry,293.66277862388165,525,218,11,0.23828931565554404,293.66277862388165,525,508,13,0.21629156504495747
AMARANTE,OVIEDO,dry-wet,293.66277862388165,491,248,12,-0.07549795929119758,293.66277862388165,491,441,17,-0.15448177133139082
AMARANTE,OVIEDO,wet-wet,293.66277862388165,341,194,9,0.10317266383782005,293.66277862388165,341,310,10,0.13831989693374167
AMARANTE,PAMPLONA,dry-dry,558.1471877232595,391,144,6,0.3861961068159958,558.1471877232595,391,371,13,0.3415957891718111
AMARANTE,PAMPLONA,dry-wet,558.1471877232595,305,96,7,-0.3753938348680112,558.1471877232595,305,227,12,-0.22967106646363086
AMARANTE,PAMPLONA,wet-wet,558.1471877232595,271,152,7,0.11998025213194972,558.1471877232595,271,235,8,0.16942625529077335
AMARANTE,PONFERRADA,dry-dry,188.3911114730106,450,204,8,0.21535021011652603,188.3911114730106,450,359,8,0.1970451795199789
AMARANTE,PONFERRADA,dry-wet,188.3911114730106,321,182,9,-0.2273026577352913,188.3911114730106,321,281,10,-0.2790787659238575
AMARANTE,PONFERRADA,wet-wet,188.3911114730106,314,138,5,0.3412333433016407,188.3911114730106,314,275,9,0.3534291297634425
AMARANTE,PORTO,dry-dry,51.081047811761934,801,388,7,0.18346846065451466,51.081047811761934,801,743,7,0.1541714565701445
AMARANTE,PORTO,dry-wet,51.081047811761934,499,324,10,-0.11649344707655777,51.081047811761934,499,424,9,-0.07270236135127621
AMARANTE,PORTO,wet-wet,51.081047811761934,463,267,7,0.061208085635304006,51.081047811761934,463,420,8,0.08780975928349168
AMARANTE,SORIA,dry-dry,468.41208759642063,560,268,10,0.38659812805145416,468.41208759642063,560,517,11,0.3532319403292219
AMARANTE,SORIA,dry-wet,468.41208759642063,322,140,9,-0.28605995426125047,468.41208759642063,322,268,13,-0.3216121383450237
AMARANTE,SORIA,wet-wet,468.41208759642063,288,170,7,0.30929548284214736,468.41208759642063,288,260,8,0.3219663388871989
AMARANTE,TARIFA,dry-dry,622.5347570287753,522,126,7,0.4065667731478666,622.5347570287753,522,492,13,0.29354615164652537
AMARANTE,TARIFA,dry-wet,622.5347570287753,378,101,7,-0.19389135776303915,622.5347570287753,378,328,17,-0.16960500043502671
AMARANTE,TARIFA,wet-wet,622.5347570287753,200,95,5,0.07310430384285936,622.5347570287753,200,167,7,0.09834680047486447
AMARANTE,TORREVIEJA,dry-dry,728.5825709497442,851,65,5,-0.13573397208922902,728.5825709497442,851,816,15,0.021243547991144317
AMARANTE,TORREVIEJA,dry-wet,728.5825709497442,733,155,11,-0.052695615976660615,728.5825709497442,733,707,21,0.003000596816814548
AMARANTE,TORREVIEJA,wet-wet,728.5825709497442,84,44,3,0.23470457891606603,728.5825709497442,84,65,4,0.15204879533108565
AMARANTE,VALENCIA,dry-dry,681.9591613928288,454,74,5,-0.0632077889461271,681.9591613928288,454,454,16,0.10039311870636569
AMARANTE,VALENCIA,dry-wet,681.9591613928288,437,117,9,-0.12904158323374082,681.9591613928288,437,394,21,-0.1280309373703889
AMARANTE,VALENCIA,wet-wet,681.9591613928288,120,54,3,-0.2652264078443452,681.9591613928288,120,111,6,-0.2113194481511213
AMARANTE,VANDELLOS,dry-dry,749.532595129377,757,168,11,0.20312795345979134,749.532595129377,757,757,16,0.1453110257880321
AMARANTE,VANDELLOS,dry-wet,749.532595129377,579,189,13,-0.12699718222042208,749.532595129377,579,533,20,-0.10717723497489155
AMARANTE,VANDELLOS,wet-wet,749.532595129377,152,84,5,0.1737597358448583,749.532595129377,152,132,6,0.06124601900383624
AMARANTE,VIMIANZO,dry-dry,214.43889743376576,626,253,11,0.15107769771668542,214.43889743376576,626,608,13,0.12176590067993727
AMARANTE,VIMIANZO,dry-wet,214.43889743376576,489,210,11,-0.15863198722276653,214.43889743376576,489,435,17,-0.19006594719140407
AMARANTE,VIMIANZO,wet-wet,214.43889743376576,524,239,12,0.18277594381643975,214.43889743376576,524,508,12,0.20796548822651537
AMARANTE,ZAMORA,dry-dry,196.65607083453096,649,322,14,0.28393706302638416,196.65607083453096,649,607,10,0.2796683453445338
AMARANTE,ZAMORA,dry-wet,196.65607083453096,376,172,9,-0.3291730073370975,196.65607083453096,376,339,13,-0.32993137587118965
AMARANTE,ZAMORA,wet-wet,196.65607083453096,272,133,5,0.18617414671460644,196.65607083453096,272,224,7,0.1704241119465527
ARANJUEZ,BARCELOS,dry-dry,456.94386740700327,396,64,4,0.36631445821004,456.94386740700327,396,350,11,0.35163711302710143
ARANJUEZ,BARCELOS,dry-wet,456.94386740700327,270,74,6,-0.10870896864696158,456.94386740700327,270,203,11,-0.27115148840063186
ARANJUEZ,BARCELOS,wet-wet,456.94386740700327,136,55,3,0.22001481721326063,456.94386740700327,136,119,6,0.11344900249811124
ARANJUEZ,BEJA,dry-dry,436.6998355189474,691,284,11,0.4622832561247973,436.6998355189474,691,676,14,0.4279841397295925
ARANJUEZ,BEJA,dry-wet,436.6998355189474,236,76,4,-0.09527597419481322,436.6998355189474,236,160,8,-0.23864262597804214
ARANJUEZ,BEJA,wet-wet,436.6998355189474,182,112,4,0.3299642713369236,436.6998355189474,182,167,6,0.3911088554962781
ARANJUEZ,BRAGANCA,dry-dry,330.7157646460867,682,225,10,0.22590214526837427,330.7157646460867,682,635,13,0.3276385665671062
ARANJUEZ,BRAGANCA,dry-wet,330.7157646460867,291,95,6,-0.21153717597508268,330.7157646460867,291,219,10,-0.21439021200039052
ARANJUEZ,BRAGANCA,wet-wet,330.7157646460867,197,139,6,0.42458158643222693,330.7157646460867,197,183,6,0.36684719836080326
ARANJUEZ,CADIZ,dry-dry,461.88355657159053,699,293,11,0.4440972689774759,461.88355657159053,699,657,12,0.5047253489612978
ARANJUEZ,CADIZ,dry-wet,461.88355657159053,230,97,7,-0.32325502791047234,461.88355657159053,230,176,10,-0.4102694182426693
ARANJUEZ,CADIZ,wet-wet,461.88355657159053,213,142,4,0.40281586627216487,461.88355657159053,213,185,5,0.3692160739422195
ARANJUEZ,CAMPDEVANOL,dry-dry,534.9047749260752,820,322,13,0.25203654443584,534.9047749260752,820,795,15,0.3718692732668182
ARANJUEZ,CAMPDEVANOL,dry-wet,534.9047749260752,319,153,10,-0.2401212463750994,534.9047749260752,319,276,14,-0.22998978149508653
ARANJUEZ,CAMPDEVANOL,wet-wet,534.9047749260752,193,146,5,0.29691426049599834,534.9047749260752,193,166,4,0.2793865123389971
ARANJUEZ,CUENCA,dry-dry,120.3397979196313,760,364,12,0.6181707189364167,120.3397979196313,760,748,13,0.6084474520425704
ARANJUEZ,CUENCA,dry-wet,120.3397979196313,213,87,6,-0.43538960766710855,120.3397979196313,213,161,9,-0.4337176565501279
ARANJUEZ,CUENCA,wet-wet,120.3397979196313,275,218,6,0.5240491261335788,120.3397979196313,275,257,6,0.5322438380434907
ARANJUEZ,DAROCA,dry-dry,214.66382762625304,756,338,15,0.6483132854177293,214.66382762625304,756,720,13,0.5903854423617715
ARANJUEZ,DAROCA,dry-wet,214.66382762625304,205,86,6,-0.30042368113803863,214.66382762625304,205,153,9,-0.3629376751764211
ARANJUEZ,DAROCA,wet-wet,214.66382762625304,203,156,4,0.34408636121639835,214.66382762625304,203,183,4,0.3193914349257961
ARANJUEZ,EXTREMO,dry-dry,463.58147248375593,360,59,4,0.3767554735557486,463.58147248375593,360,323,11,0.3174958289360369
ARANJUEZ,EXTREMO,dry-wet,463.58147248375593,296,60,5,-0.17844900303332142,463.58147248375593,296,240,14,-0.12746929143479468
ARANJUEZ,EXTREMO,wet-wet,463.58147248375593,131,44,2,-0.035006494584069056,463.58147248375593,131,108,6,-0.08476288257486397
ARANJUEZ,GETAFE,dry-dry,29.842957016008317,897,559,17,0.7923565791005746,29.842957016008317,897,870,11,0.7959429383382965
ARANJUEZ,GETAFE,dry-wet,29.842957016008317,122,27,2,-0.7990646907766563,29.842957016008317,122,64,4,-0.650187819128327
ARANJUEZ,GETAFE,wet-wet,29.842957016008317,275,226,4,0.6667130443238909,29.842957016008317,275,253,4,0.6710189714241347
ARANJUEZ,LORCA,dry-dry,312.81875602167975,912,197,9,0.13121971586813472,312.81875602167975,912,854,13,0.1768646157861961
ARANJUEZ,LORCA,dry-wet,312.81875602167975,353,97,7,-0.11876749764221967,312.81875602167975,353,302,13,-0.16143717661034507
ARANJUEZ,LORCA,wet-wet,312.81875602167975,118,74,3,0.366320643081057,312.81875602167975,118,98,4,0.23466125967649853
ARANJUEZ,MONTSERRAT,dry-dry,483.74183977122476,978,392,17,0.46686692625749554,483.74183977122476,978,954,15,0.43735844057652445
ARANJUEZ,MONTSERRAT,dry-wet,483.74183977122476,319,133,7,-0.2264754376303746,483.74183977122476,319,275,12,-0.25376840701699493
ARANJUEZ,MONTSERRAT,wet-wet,483.74183977122476,191,155,5,0.21350370446241607,483.74183977122476,191,169,4,0.24944946319875416
ARANJUEZ,OURENSE,dry-dry,439.5898363142306,500,135,7,0.13161591083516871,439.5898363142306,500,488,12,0.324017267842943
ARANJUEZ,OURENSE,dry-wet,439.5898363142306,329,136,10,-0.1466583068542755,439.5898363142306,329,280,13,-0.20166785404977983
ARANJUEZ,OURENSE,wet-wet,439.5898363142306,197,121,5,0.1626939216405822,439.5898363142306,197,178,6,0.17036168800685
ARANJUEZ,OVIEDO,dry-dry,413.3214453984977,507,160,8,0.1806998039127128,413.3214453984977,507,500,13,0.19849052825266977
ARANJUEZ,OVIEDO,dry-wet,413.3214453984977,460,158,10,-0.1236832860250384,413.3214453984977,460,410,15,-0.19506808838534326
ARANJUEZ,OVIEDO,wet-wet,413.3214453984977,203,132,5,-0.02491341349661112,413.3214453984977,203,184,6,0.016962554240797963
ARANJUEZ,PAMPLONA,dry-dry,344.72106708465105,612,257,14,0.5064474183256543,344.72106708465105,612,597,14,0.399079731545741
ARANJUEZ,PAMPLONA,dry-wet,344.72106708465105,344,121,8,-0.09884915755439265,344.72106708465105,344,298,15,-0.18173690968168385
ARANJUEZ,PAMPLONA,wet-wet,344.72106708465105,216,143,4,0.3138950273830986,344.72106708465105,216,188,5,0.2771322814870825
ARANJUEZ,PONFERRADA,dry-dry,376.975941051903,560,168,8,0.24064572518156435,376.975941051903,560,542,13,0.3220435213927169
ARANJUEZ,PONFERRADA,dry-wet,376.975941051903,343,123,8,-0.3094146032869828,376.975941051903,343,304,14,-0.32029634049809325
ARANJUEZ,PONFERRADA,wet-wet,376.975941051903,220,150,6,0.15205744540887406,376.975941051903,220,204,6,0.15376961361275726
ARANJUEZ,PORTO,dry-dry,451.91969297701263,588,160,8,0.13715349934741156,451.91969297701263,588,536,11,0.2659281855690776
ARANJUEZ,PORTO,dry-wet,451.91969297701263,374,151,11,-0.11421725927783156,451.91969297701263,374,303,13,-0.1145542547161494
ARANJUEZ,PORTO,wet-wet,451.91969297701263,194,112,5,0.2444211538092092,451.91969297701263,194,159,5,0.1909802356478037
ARANJUEZ,SORIA,dry-dry,209.8666537534825,620,296,11,0.6126618806088227,209.8666537534825,620,590,11,0.5800626971667926
ARANJUEZ,SORIA,dry-wet,209.8666537534825,222,83,5,-0.5547546886651492,209.8666537534825,222,153,7,-0.4419624383839523
ARANJUEZ,SORIA,wet-wet,209.8666537534825,235,189,6,0.4323810003442831,209.8666537534825,235,214,5,0.42667132671779545
ARANJUEZ,TARIFA,dry-dry,485.1795408589508,677,299,11,0.5661360006518722,485.1795408589508,677,671,15,0.5029892662287071
ARANJUEZ,TARIFA,dry-wet,485.1795408589508,219,84,6,-0.5088511732366126,485.1795408589508,219,179,11,-0.4523675335531993
ARANJUEZ,TARIFA,wet-wet,485.1795408589508,208,147,5,0.287045377437149,485.1795408589508,208,179,5,0.2800027116973234
ARANJUEZ,TORREVIEJA,dry-dry,337.60440912071414,734,99,7,0.1973471885952232,337.60440912071414,734,708,15,0.18828225294488166
ARANJUEZ,TORREVIEJA,dry-wet,337.60440912071414,283,44,3,-0.11114288687887365,337.60440912071414,283,219,10,-0.11183279373869694
ARANJUEZ,TORREVIEJA,wet-wet,337.60440912071414,79,44,2,0.2673473737832226,337.60440912071414,79,63,3,0.2395272941575896
ARANJUEZ,VALENCIA,dry-dry,279.4178733912003,692,234,11,0.13365332715926675,279.4178733912003,692,667,15,0.2729868740517417
ARANJUEZ,VALENCIA,dry-wet,279.4178733912003,310,121,8,-0.1372598768252128,279.4178733912003,310,276,14,-0.19653928482210883
ARANJUEZ,VALENCIA,wet-wet,279.4178733912003,150,106,4,0.2700875733165806,279.4178733912003,150,132,4,0.2977393318039676
ARANJUEZ,VANDELLOS,dry-dry,386.29498057401196,799,153,7,0.3987914222355004,386.29498057401196,799,799,16,0.3699068482279838
ARANJUEZ,VANDELLOS,dry-wet,386.29498057401196,275,116,8,-0.13853039018125943,386.29498057401196,275,244,12,-0.22116027088791618
ARANJUEZ,VANDELLOS,wet-wet,386.29498057401196,126,85,3,0.09519618455626566,386.29498057401196,126,112,4,0.13309285453739036
ARANJUEZ,VIMIANZO,dry-dry,565.5182139725509,596,178,11,-0.009268266559717077,565.5182139725509,596,562,13,0.1406950346637579
ARANJUEZ,VIMIANZO,dry-wet,565.5182139725509,640,204,13,-0.12506669801810316,565.5182139725509,640,607,20,-0.19384200390913167
ARANJUEZ,VIMIANZO,wet-wet,565.5182139725509,286,154,8,-0.05203255746706317,565.5182139725509,286,271,8,-0.04855392189056488
ARANJUEZ,ZAMORA,dry-dry,244.76945615902187,846,375,12,0.46231291795291807,244.76945615902187,846,772,12,0.485543067041517
ARANJUEZ,ZAMORA,dry-wet,244.76945615902187,266,102,7,-0.47196610634639913,244.76945615902187,266,206,10,-0.44612960268196483
ARANJUEZ,ZAMORA,wet-wet,244.76945615902187,229,158,5,0.4277735948750145,244.76945615902187,229,203,5,0.41895033202388704
BARCELOS,BEJA,dry-dry,394.9462144858965,761,246,12,0.2954979331779098,394.9462144858965,761,711,12,0.24339779641619538
BARCELOS,BEJA,dry-wet,394.9462144858965,508,202,12,-0.2115497019831565,394.9462144858965,508,445,16,-0.2171227802230214
BARCELOS,BEJA,wet-wet,394.9462144858965,286,144,7,0.1079426717510557,394.9462144858965,286,242,8,0.031759016181370794
BARCELOS,BRAGANCA,dry-dry,158.84068706909179,808,384,13,0.24564247993716884,158.84068706909179,808,772,10,0.2449056531268587
BARCELOS,BRAGANCA,dry-wet,158.84068706909179,459,249,11,-0.1777253092669892,158.84068706909179,459,412,14,-0.18738191077866884
BARCELOS,BRAGANCA,wet-wet,158.84068706909179,395,214,8,0.16144539844670677,158.84068706909179,395,340,9,0.11180355631927931
BARCELOS,CADIZ,dry-dry,595.3643399439889,397,94,6,0.27149887492439473,595.3643399439889,397,367,12,0.21064536208789622
BARCELOS,CADIZ,dry-wet,595.3643399439889,342,83,6,-0.3108673614922552,595.3643399439889,342,244,12,-0.21713982474671584
BARCELOS,CADIZ,wet-wet,595.3643399439889,182,78,4,0.2542411455043296,595.3643399439889,182,158,7,0.2611076488987222
BARCELOS,CAMPDEVANOL,dry-dry,895.7864620392419,643,235,13,0.2149180196275336,895.7864620392419,643,643,16,0.20897271364191028
BARCELOS,CAMPDEVANOL,dry-wet,895.7864620392419,508,202,15,-0.12558748499603722,895.7864620392419,508,461,20,-0.18910584190539834
BARCELOS,CAMPDEVANOL,wet-wet,895.7864620392419,220,121,5,0.24797739496816176,895.7864620392419,220,200,7,0.13683614467579316
BARCELOS,CUENCA,dry-dry,569.6889276503039,662,192,10,0.30698007970163477,569.6889276503039,662,662,16,0.30016222259724146
BARCELOS,CUENCA,dry-wet,569.6889276503039,466,191,13,-0.2242328872662688,569.6889276503039,466,407,16,-0.23846795876800891
BARCELOS,CUENCA,wet-wet,569.6889276503039,271,142,6,0.13902411003661244,569.6889276503039,271,229,7,0.18357966039280338
BARCELOS,DAROCA,dry-dry,603.6694309161289,520,133,7,0.24580749781185232,603.6694309161289,520,520,16,0.263436837221725
BARCELOS,DAROCA,dry-wet,603.6694309161289,403,132,9,-0.10161856952786112,603.6694309161289,403,357,17,-0.1608500044587724
BARCELOS,DAROCA,wet-wet,603.6694309161289,197,98,5,0.2098056051216993,603.6694309161289,197,171,6,0.13620116132278925
BARCELOS,EXTREMO,dry-dry,49.40102682945533,844,533,16,0.7465507429559617,49.40102682945533,844,823,11,0.7347215420011348
BARCELOS,EXTREMO,dry-wet,49.40102682945533,193,60,5,-0.6938923974613357,49.40102682945533,193,135,9,-0.6375471573345194
BARCELOS,EXTREMO,wet-wet,49.40102682945533,636,440,11,0.6662410849230532,49.40102682945533,636,604,10,0.6651943064192755
BARCELOS,GETAFE,dry-dry,433.6385065645445,459,110,6,0.25669786669258193,433.6385065645445,459,413,11,0.29350018251322785
BARCELOS,GETAFE,dry-wet,433.6385065645445,365,117,7,-0.20760028210125778,433.6385065645445,365,317,15,-0.20291917425746955
BARCELOS,GETAFE,wet-wet,433.6385065645445,190,65,2,0.1456849686764993,433.6385065645445,190,143,5,0.13467348946189175
BARCELOS,LORCA,dry-dry,733.4979004425483,633,37,3,0.06313875031905611,733.4979004425483,633,592,14,0.027681113193306562
BARCELOS,LORCA,dry-wet,733.4979004425483,590,105,8,0.08381169837217071,733.4979004425483,590,557,20,-0.0009588083018414337
BARCELOS,LORCA,wet-wet,733.4979004425483,72,43,3,-0.20462179938924127,733.4979004425483,72,43,2,-0.2635310995434114
BARCELOS,MONTSERRAT,dry-dry,869.679214214432,651,198,11,0.21945411003153073,869.679214214432,651,634,14,0.24956591398499353
BARCELOS,MONTSERRAT,dry-wet,869.679214214432,495,142,9,-0.2736926413137527,869.679214214432,495,453,20,-0.13911487089029317
BARCELOS,MONTSERRAT,wet-wet,869.679214214432,181,112,5,0.042937478218238755,869.679214214432,181,174,7,0.09796020497671773
BARCELOS,OURENSE,dry-dry,108.51603210141234,396,240,9,0.3545745208395281,108.51603210141234,396,363,7,0.4397577029931065
BARCELOS,OURENSE,dry-wet,108.51603210141234,252,112,5,-0.30424496060443723,108.51603210141234,252,206,8,-0.21084233895320098
BARCELOS,OURENSE,wet-wet,108.51603210141234,306,156,5,0.2620647442011088,108.51603210141234,306,257,7,0.27688688210095314
BARCELOS,OVIEDO,dry-dry,303.03775372150017,481,182,8,0.3126113225785302,303.03775372150017,481,463,13,0.3303699394126276
BARCELOS,OVIEDO,dry-wet,303.03775372150017,431,182,9,-0.22514795107730007,303.03775372150017,431,359,15,-0.23113610396145878
BARCELOS,OVIEDO,wet-wet,303.03775372150017,345,181,8,0.09673606362790546,303.03775372150017,345,323,11,0.13902602242866005
BARCELOS,PAMPLONA,dry-dry,592.6994498625564,352,158,8,0.42940727920239036,592.6994498625564,352,321,12,0.3735719824785618
BARCELOS,PAMPLONA,dry-wet,592.6994498625564,280,93,6,-0.4647736628397347,592.6994498625564,280,221,13,-0.24450608109936062
BARCELOS,PAMPLONA,wet-wet,592.6994498625564,257,131,6,0.06787913570736759,592.6994498625564,257,235,9,0.15385236939916108
BARCELOS,PONFERRADA,dry-dry,202.54991121436774,422,238,8,0.3043505503088639,202.54991121436774,422,358,7,0.44814523240643084
BARCELOS,PONFERRADA,dry-wet,202.54991121436774,275,145,7,-0.38237858252040186,202.54991121436774,275,215,8,-0.36678197726449024
BARCELOS,PONFERRADA,wet-wet,202.54991121436774,308,154,5,0.14419145136530084,202.54991121436774,308,289,10,0.22010269856982329
BARCELOS,PORTO,dry-dry,33.53848022189384,776,456,11,0.277746319737748,33.53848022189384,776,736,8,0.24944155463026324
BARCELOS,PORTO,dry-wet,33.53848022189384,452,319,11,-0.11334684529328128,33.53848022189384,452,399,9,-0.12247924711869745
BARCELOS,PORTO,wet-wet,33.53848022189384,457,226,5,0.14135976183203486,33.53848022189384,457,416,8,0.11917640340666948
BARCELOS,SORIA,dry-dry,510.47595095847004,516,190,9,0.47130876759332313,510.47595095847004,516,498,13,0.36855737083874557
BARCELOS,SORIA,dry-wet,510.47595095847004,307,126,8,-0.26111913355341115,510.47595095847004,307,258,13,-0.3255590231873459
BARCELOS,SORIA,wet-wet,510.47595095847004,268,141,6,0.2423977884525088,510.47595095847004,268,235,7,0.21756449723731822
BARCELOS,TARIFA,dry-dry,666.8113288261869,469,73,5,0.34465815210301326,666.8113288261869,469,390,11,0.2408431337107144
BARCELOS,TARIFA,dry-wet,666.8113288261869,383,92,6,-0.13978883766204905,666.8113288261869,383,297,14,-0.17406293722185517
BARCELOS,TARIFA,wet-wet,666.8113288261869,176,79,5,0.01192323379294728,666.8113288261869,176,146,7,0.08703540636898245
BARCELOS,TORREVIEJA,dry-dry,782.6215615097669,752,99,8,0.03750089352705586,782.6215615097669,752,752,16,0.02386888558620612
BARCELOS,TORREVIEJA,dry-wet,782.6215615097669,721,138,9,-0.012692738038567918,782.6215615097669,721,676,18,-0.005126553692257807
BARCELOS,TORREVIEJA,wet-wet,782.6215615097669,80,42,3,-0.0724424383844484,782.6215615097669,80,54,3,-0.04308613889670102
BARCELOS,VALENCIA,dry-dry,733.7072218600883,419,84,6,0.049910617813580714,733.7072218600883,419,419,16,0.03323674243442141
BARCELOS,VALENCIA,dry-wet,733.7072218600883,428,122,9,-0.12504404521902412,733.7072218600883,428,378,19,-0.08121399966953152
BARCELOS,VALENCIA,wet-wet,733.7072218600883,109,49,3,-0.13235880319016322,733.7072218600883,109,91,5,-0.19384119713007075
BARCELOS,VANDELLOS,dry-dry,795.6777500992627,706,144,9,0.17669276044391846,795.6777500992627,706,680,14,0.18714143806681124
BARCELOS,VANDELLOS,dry-wet,795.6777500992627,596,149,10,-0.024223156209095383,795.6777500992627,596,526,18,-0.05476537528553421
BARCELOS,VANDELLOS,wet-wet,795.6777500992627,149,84,5,0.1339803389188537,795.6777500992627,149,131,6,0.08233154449690576
BARCELOS,VIMIANZO,dry-dry,173.4419829726839,577,193,7,0.3185739160320692,173.4419829726839,577,564,13,0.28273019645891423
BARCELOS,VIMIANZO,dry-wet,173.4419829726839,431,188,11,-0.27577077479354506,173.4419829726839,431,374,15,-0.25054755600862516
BARCELOS,VIMIANZO,wet-wet,173.4419829726839,517,266,11,0.19366135875942397,173.4419829726839,517,493,11,0.15851487878494344
BARCELOS,ZAMORA,dry-dry,240.12680160839145,573,223,10,0.405073915000667,240.12680160839145,573,556,13,0.3850795126949276
BARCELOS,ZAMORA,dry-wet,240.12680160839145,367,163,9,-0.2600647533000265,240.12680160839145,367,322,14,-0.18831669501837173
BARCELOS,ZAMORA,wet-wet,240.12680160839145,249,120,4,0.10603894939439824,240.12680160839145,249,185,6,0.09626238989187119
BEJA,BRAGANCA,dry-dry,430.8607385181245,1378,613,22,0.4887149445373381,430.8607385181245,1378,1378,16,0.4857162365517037
