station_j,station_k,state_class,dist_exact,n_class_days_exact,n_used_exact,n_cells_exact,phi_bar_exact,dist_binned,n_class_days_binned,n_used_binned,n_cells_binned,phi_bar_binned
BEJA,PONFERRADA,dry-wet,515.9345422390563,403,147,9,-0.3369097164662503,515.9345422390563,403,368,19,-0.30054352297847275
BEJA,PONFERRADA,wet-wet,515.9345422390563,343,217,8,0.33531178890955876,515.9345422390563,343,317,9,0.26375835629739525
BEJA,PORTO,dry-dry,363.21670264981594,1263,492,18,0.41387459420684725,363.21670264981594,1263,1263,16,0.3987796613932125
BEJA,PORTO,dry-wet,363.21670264981594,634,319,18,-0.25713477110729654,363.21670264981594,634,583,19,-0.26056808275485455
BEJA,PORTO,wet-wet,363.21670264981594,581,409,12,0.36426213448213096,363.21670264981594,581,559,11,0.32922045786656234
BEJA,SORIA,dry-dry,620.0440291830206,631,230,8,0.4947604571452366,620.0440291830206,631,620,14,0.3500238107626963
BEJA,SORIA,dry-wet,620.0440291830206,343,157,8,-0.3684352631808268,620.0440291830206,343,294,14,-0.26105486993950816
BEJA,SORIA,wet-wet,620.0440291830206,347,259,10,0.3712404746899525,620.0440291830206,347,325,8,0.36514383071663825
BEJA,TARIFA,dry-dry,300.94700188637086,984,435,16,0.4553816024100622,300.94700188637086,984,951,14,0.47163079169403255
BEJA,TARIFA,dry-wet,300.94700188637086,341,156,8,-0.29725859288371015,300.94700188637086,341,289,14,-0.3158789264536876
BEJA,TARIFA,wet-wet,300.94700188637086,351,226,8,0.387173678605257,300.94700188637086,351,311,7,0.42451378725107797
BEJA,TORREVIEJA,dry-dry,626.9216009737157,1485,270,14,0.11374568218079066,626.9216009737157,1485,1485,16,0.052156169035363596
BEJA,TORREVIEJA,dry-wet,626.9216009737157,751,316,18,-0.09490651910121974,626.9216009737157,751,720,19,-0.06667109889651128
BEJA,TORREVIEJA,wet-wet,626.9216009737157,141,83,3,-0.20120034972587306,626.9216009737157,141,127,5,-0.04050653916383247
BEJA,VALENCIA,dry-dry,670.0089442478595,916,183,9,0.0822003272031139,670.0089442478595,916,879,15,0.05797030090646334
BEJA,VALENCIA,dry-wet,670.0089442478595,523,195,11,-0.09005255434708971,670.0089442478595,523,476,18,-0.055801897042457256
BEJA,VALENCIA,wet-wet,670.0089442478595,175,110,6,0.11509553944795439,670.0089442478595,175,154,6,0.12833126311805587
BEJA,VANDELLOS,dry-dry,817.1787164831283,870,147,8,0.3123941637511294,817.1787164831283,870,848,14,0.1914852670584502
BEJA,VANDELLOS,dry-wet,817.1787164831283,434,138,9,-0.10135547171776588,817.1787164831283,434,395,17,-0.06589743260199134
BEJA,VANDELLOS,wet-wet,817.1787164831283,147,78,3,0.055814339866763464,817.1787164831283,147,139,6,0.09134299072650766
BEJA,VIMIANZO,dry-dry,568.3203927006623,824,240,12,0.28079262672784366,568.3203927006623,824,824,16,0.2416126313885363
BEJA,VIMIANZO,dry-wet,568.3203927006623,912,308,18,-0.2154084461983585,568.3203927006623,912,872,23,-0.15564065969157295
BEJA,VIMIANZO,wet-wet,568.3203927006623,496,265,12,0.009977661693572962,568.3203927006623,496,478,10,0.061582502835801994
BEJA,ZAMORA,dry-dry,428.66901235196895,975,508,18,0.42733804333354847,428.66901235196895,975,975,16,0.5323087678535559
BEJA,ZAMORA,dry-wet,428.66901235196895,330,159,10,-0.4401792731950988,428.66901235196895,330,275,12,-0.4075072193869116
BEJA,ZAMORA,wet-wet,428.66901235196895,378,280,8,0.422617905604944,428.66901235196895,378,352,7,0.42703417877870997
BRAGANCA,CADIZ,dry-dry,591.2441421173287,953,329,15,0.2963654405360577,591.2441421173287,953,953,16,0.25379117849098554
BRAGANCA,CADIZ,dry-wet,591.2441421173287,501,212,13,-0.3826627177101053,591.2441421173287,501,473,21,-0.2737067147754502
BRAGANCA,CADIZ,wet-wet,591.2441421173287,346,222,10,0.2197271130727858,591.2441421173287,346,319,9,0.18339100397370842
BRAGANCA,CAMPDEVANOL,dry-dry,737.2338559609224,972,198,11,0.013568586729051231,737.2338559609224,972,972,16,0.03968106915722422
BRAGANCA,CAMPDEVANOL,dry-wet,737.2338559609224,599,237,14,-0.04564362221132624,737.2338559609224,599,561,20,-0.08292690986182082
BRAGANCA,CAMPDEVANOL,wet-wet,737.2338559609224,182,81,4,-0.016886571336899334,737.2338559609224,182,150,6,-0.015130876761981398
BRAGANCA,CUENCA,dry-dry,432.7158669303208,1175,449,17,0.35295503414212603,432.7158669303208,1175,1175,16,0.3087486013254605
BRAGANCA,CUENCA,dry-wet,432.7158669303208,532,252,12,-0.3034917363460316,432.7158669303208,532,477,17,-0.2909641978220185
BRAGANCA,CUENCA,wet-wet,432.7158669303208,450,286,9,0.32089541034332925,432.7158669303208,450,429,10,0.30171907310881285
BRAGANCA,DAROCA,dry-dry,450.87818508278497,884,259,11,0.15317702447043133,450.87818508278497,884,798,14,0.1591990974486184
BRAGANCA,DAROCA,dry-wet,450.87818508278497,490,228,11,-0.022430603374949624,450.87818508278497,490,450,17,-0.13372949200337514
BRAGANCA,DAROCA,wet-wet,450.87818508278497,221,135,5,0.17973642246778265,450.87818508278497,221,198,6,0.14848528293889676
BRAGANCA,EXTREMO,dry-dry,144.04718332264275,805,368,14,0.3682830304505199,144.04718332264275,805,770,10,0.3040541034515413
BRAGANCA,EXTREMO,dry-wet,144.04718332264275,464,215,10,-0.09497444368593282,144.04718332264275,464,427,15,-0.20797218532090384
BRAGANCA,EXTREMO,wet-wet,144.04718332264275,501,259,10,0.21701471840123188,144.04718332264275,501,407,9,0.24462824646900488
BRAGANCA,GETAFE,dry-dry,303.51700722728503,988,373,15,0.4436774823879239,303.51700722728503,988,988,16,0.38831377807921924
BRAGANCA,GETAFE,dry-wet,303.51700722728503,370,154,9,-0.34574176142373436,303.51700722728503,370,311,14,-0.4092871078394717
BRAGANCA,GETAFE,wet-wet,303.51700722728503,351,214,7,0.4710425057062935,303.51700722728503,351,334,9,0.41799071639610824
BRAGANCA,LORCA,dry-dry,632.034788008791,1085,136,10,-0.12533040518743346,632.034788008791,1085,1085,16,-0.02181628336565131
BRAGANCA,LORCA,dry-wet,632.034788008791,764,217,14,-0.06962158407176665,632.034788008791,764,736,22,0.04082832513556717
BRAGANCA,LORCA,wet-wet,632.034788008791,92,38,2,0.037377509593658806,632.034788008791,92,68,4,0.10643379702031494
BRAGANCA,MONTSERRAT,dry-dry,712.5915308846161,1051,236,14,0.04953568337783189,712.5915308846161,1051,1051,16,0.08941474477424133
BRAGANCA,MONTSERRAT,dry-wet,712.5915308846161,598,242,14,-0.09793347024369191,712.5915308846161,598,544,18,-0.08883326825565252
BRAGANCA,MONTSERRAT,wet-wet,712.5915308846161,197,130,7,0.03230237410832829,712.5915308846161,197,172,6,0.05629659747462666
BRAGANCA,OURENSE,dry-dry,108.92866052224846,834,539,15,0.7565847056961067,108.92866052224846,834,792,10,0.6878354367567662
BRAGANCA,OURENSE,dry-wet,108.92866052224846,204,62,4,-0.5485258063152332,108.92866052224846,204,149,8,-0.6044428905831941
BRAGANCA,OURENSE,wet-wet,108.92866052224846,569,419,9,0.6404570872736443,108.92866052224846,569,528,9,0.6271358832725963
BRAGANCA,OVIEDO,dry-dry,186.4182409514349,856,392,17,0.37092709209078795,186.4182409514349,856,836,13,0.36216568495724294
BRAGANCA,OVIEDO,dry-wet,186.4182409514349,640,298,17,-0.13572195796728645,186.4182409514349,640,601,21,-0.1316849475411262
BRAGANCA,OVIEDO,wet-wet,186.4182409514349,424,302,12,0.16881458606340924,186.4182409514349,424,397,9,0.15503580432095182
BRAGANCA,PAMPLONA,dry-dry,434.5720584909428,742,249,13,0.2953191874145708,434.5720584909428,742,735,15,0.2740590471926168
BRAGANCA,PAMPLONA,dry-wet,434.5720584909428,523,236,12,-0.07969617695154324,434.5720584909428,523,504,20,-0.10951937539617947
BRAGANCA,PAMPLONA,wet-wet,434.5720584909428,352,209,9,0.006454561762686724,434.5720584909428,352,341,11,0.018399849753842203
BRAGANCA,PONFERRADA,dry-dry,85.38430983920601,919,516,16,0.7449416515098591,85.38430983920601,919,858,10,0.6981440157415927
BRAGANCA,PONFERRADA,dry-wet,85.38430983920601,198,44,3,-0.701899894264556,85.38430983920601,198,135,8,-0.6362931050440152
BRAGANCA,PONFERRADA,wet-wet,85.38430983920601,482,359,9,0.6032080936666261,85.38430983920601,482,452,9,0.5863834617515671
BRAGANCA,PORTO,dry-dry,173.2717078252005,1411,890,26,0.6677329114833545,173.2717078252005,1411,1402,13,0.6866571393271118
BRAGANCA,PORTO,dry-wet,173.2717078252005,332,168,10,-0.6193265376390008,173.2717078252005,332,266,9,-0.6589856536120391
BRAGANCA,PORTO,wet-wet,173.2717078252005,815,611,13,0.6128566430187674,173.2717078252005,815,801,13,0.6024630977596638
BRAGANCA,SORIA,dry-dry,353.1398767564946,663,326,11,0.49014967570917545,353.1398767564946,663,642,13,0.45540145014467603
BRAGANCA,SORIA,dry-wet,353.1398767564946,302,126,7,-0.32454112532933016,353.1398767564946,302,236,12,-0.35770400385133444
BRAGANCA,SORIA,wet-wet,353.1398767564946,405,265,8,0.46670230040362465,353.1398767564946,405,370,7,0.4034877069066453
BRAGANCA,TARIFA,dry-dry,651.3030041168986,876,240,12,0.23493923503254255,651.3030041168986,876,804,14,0.14616615071052952
BRAGANCA,TARIFA,dry-wet,651.3030041168986,541,177,9,-0.12312812063739619,651.3030041168986,541,470,19,-0.12610187664962372
BRAGANCA,TARIFA,wet-wet,651.3030041168986,297,143,7,0.21389567905355558,651.3030041168986,297,267,9,0.22444211177043677
BRAGANCA,TORREVIEJA,dry-dry,667.4514050425146,1382,211,13,-0.13125501244454463,667.4514050425146,1382,1382,16,0.009588169211486494
BRAGANCA,TORREVIEJA,dry-wet,667.4514050425146,930,297,18,0.05541978369141174,667.4514050425146,930,885,20,0.040120114469492915
BRAGANCA,TORREVIEJA,wet-wet,667.4514050425146,113,64,3,0.18071631218498632,667.4514050425146,113,93,4,0.11753114216251881
BRAGANCA,VALENCIA,dry-dry,596.5755591706245,839,121,7,-0.07828994257899394,596.5755591706245,839,796,15,-0.026838546231220867
BRAGANCA,VALENCIA,dry-wet,596.5755591706245,636,203,11,0.049529113545301214,596.5755591706245,636,583,20,-0.008327047630130934
BRAGANCA,VALENCIA,wet-wet,596.5755591706245,152,67,3,-0.03481834177217895,596.5755591706245,152,129,6,-0.034117116361850074
BRAGANCA,VANDELLOS,dry-dry,641.9702702886015,812,87,6,0.11862198337236125,641.9702702886015,812,771,14,0.05475274055972942
BRAGANCA,VANDELLOS,dry-wet,641.9702702886015,517,104,7,0.08569785533432481,641.9702702886015,517,460,19,-0.07805176052709266
BRAGANCA,VANDELLOS,wet-wet,641.9702702886015,137,59,3,0.13492936426160584,641.9702702886015,137,122,6,-0.0072040582956335985
BRAGANCA,VIMIANZO,dry-dry,234.93580978932752,953,400,15,0.4354148194938471,234.93580978932752,953,929,12,0.4346005253512249
BRAGANCA,VIMIANZO,dry-wet,234.93580978932752,658,209,12,-0.3336829635608125,234.93580978932752,658,586,17,-0.30241395229659945
BRAGANCA,VIMIANZO,wet-wet,234.93580978932752,700,391,14,0.3988983775921541,234.93580978932752,700,684,11,0.33242053770603697
BRAGANCA,ZAMORA,dry-dry,89.6056573567959,994,596,18,0.6337981436673983,89.6056573567959,994,954,11,0.6304586587582326
BRAGANCA,ZAMORA,dry-wet,89.6056573567959,250,98,6,-0.5826903241225604,89.6056573567959,250,185,8,-0.577909908520886
BRAGANCA,ZAMORA,wet-wet,89.6056573567959,453,344,9,0.5961008980130711,89.6056573567959,453,420,7,0.5829288376425801
CADIZ,CAMPDEVANOL,dry-dry,963.2819400725859,1003,308,14,0.18539948227548791,963.2819400725859,1003,1003,16,0.18231987338029834
CADIZ,CAMPDEVANOL,dry-wet,963.2819400725859,461,207,10,-0.16599963386057232,963.2819400725859,461,424,17,-0.12819266581706887
CADIZ,CAMPDEVANOL,wet-wet,963.2819400725859,198,138,6,0.24730730337864687,963.2819400725859,198,178,6,0.2777368447364928
CADIZ,CUENCA,dry-dry,535.6507685530933,1211,541,18,0.5313938911173788,535.6507685530933,1211,1182,14,0.5314735197036136
CADIZ,CUENCA,dry-wet,535.6507685530933,365,214,12,-0.4134711075640593,535.6507685530933,365,331,15,-0.3933032748765477
CADIZ,CUENCA,wet-wet,535.6507685530933,417,289,8,0.3654966216434407,535.6507685530933,417,394,9,0.35531435808572726
CADIZ,DAROCA,dry-dry,662.9000222460407,940,353,12,0.3039683441514854,662.9000222460407,940,874,14,0.30237955938659106
CADIZ,DAROCA,dry-wet,662.9000222460407,350,185,10,-0.3024400221400333,662.9000222460407,350,317,15,-0.28340959265635896
CADIZ,DAROCA,wet-wet,662.9000222460407,230,166,5,0.3173543546145481,662.9000222460407,230,218,6,0.262344279229135
CADIZ,EXTREMO,dry-dry,636.3172506741432,542,114,7,0.08455656126123798,636.3172506741432,542,525,14,0.2106028271911421
CADIZ,EXTREMO,dry-wet,636.3172506741432,474,110,8,0.004587079113924472,636.3172506741432,474,435,21,-0.12072354090440812
CADIZ,EXTREMO,wet-wet,636.3172506741432,266,79,4,0.08840748320949082,636.3172506741432,266,236,10,0.1604694879031457
CADIZ,GETAFE,dry-dry,476.75290326913614,1110,571,19,0.5697209516855062,476.75290326913614,1110,1086,15,0.5362564232579392
CADIZ,GETAFE,dry-wet,476.75290326913614,272,126,8,-0.4497636620504464,476.75290326913614,272,218,11,-0.4395577443836556
CADIZ,GETAFE,wet-wet,476.75290326913614,354,266,7,0.4943767030228751,476.75290326913614,354,341,8,0.48947807274776006
CADIZ,LORCA,dry-dry,425.2960461605942,1410,310,16,0.16738281183601064,425.2960461605942,1410,1394,15,0.16502415215233812
CADIZ,LORCA,dry-wet,425.2960461605942,508,177,12,-0.24775746228667486,425.2960461605942,508,426,14,-0.20231441131985994
CADIZ,LORCA,wet-wet,425.2960461605942,154,103,4,0.11876042990968462,425.2960461605942,154,140,5,0.16108327489920649
CADIZ,MONTSERRAT,dry-dry,899.2086026396215,1335,415,17,0.16881017388762815,899.2086026396215,1335,1335,16,0.21219047195943344
CADIZ,MONTSERRAT,dry-wet,899.2086026396215,491,248,13,-0.16883700422551604,899.2086026396215,491,459,17,-0.20247653007447824
CADIZ,MONTSERRAT,wet-wet,899.2086026396215,223,163,6,0.30520426007494744,899.2086026396215,223,207,6,0.2581249983885848
CADIZ,OURENSE,dry-dry,662.218400872485,735,221,10,0.2845038343342711,662.218400872485,735,707,13,0.22981902144441682
CADIZ,OURENSE,dry-wet,662.218400872485,503,206,12,-0.3233950673042559,662.218400872485,503,456,19,-0.25796959530731717
CADIZ,OURENSE,wet-wet,662.218400872485,331,191,7,0.18690517212435084,662.218400872485,331,297,9,0.18082541613673347
CADIZ,OVIEDO,dry-dry,762.7869596510226,848,291,13,0.14834987073009767,762.7869596510226,848,841,15,0.2035615245877001
CADIZ,OVIEDO,dry-wet,762.7869596510226,754,363,20,-0.03653309097071634,762.7869596510226,754,714,21,-0.047935799672223084
CADIZ,OVIEDO,wet-wet,762.7869596510226,298,181,6,0.14449574000086687,762.7869596510226,298,268,8,0.10501253071363684
CADIZ,PAMPLONA,dry-dry,805.9017585906898,880,272,13,0.22945591530800669,805.9017585906898,880,869,15,0.23162838126039617
CADIZ,PAMPLONA,dry-wet,805.9017585906898,667,323,18,-0.12600455366408367,805.9017585906898,667,631,20,-0.12696454045326308
CADIZ,PAMPLONA,wet-wet,805.9017585906898,304,202,7,0.14381937401618228,805.9017585906898,304,282,8,0.07340040396806397
CADIZ,PONFERRADA,dry-dry,674.972969789671,836,277,11,0.3064107651639457,674.972969789671,836,827,15,0.2722067205123464
CADIZ,PONFERRADA,dry-wet,674.972969789671,486,182,11,-0.25415097290372857,674.972969789671,486,453,21,-0.21119315919607487
CADIZ,PONFERRADA,wet-wet,674.972969789671,297,176,7,0.3051667481519534,674.972969789671,297,282,10,0.28085578291118607
CADIZ,PORTO,dry-dry,566.34726285661,859,279,13,0.17713552005444771,566.34726285661,859,850,15,0.19829407817931644
CADIZ,PORTO,dry-wet,566.34726285661,563,207,11,-0.2526926670017463,566.34726285661,563,519,21,-0.21935897666985324
CADIZ,PORTO,wet-wet,566.34726285661,374,241,12,0.16702498342056202,566.34726285661,374,343,9,0.13832971917401835
CADIZ,SORIA,dry-dry,670.7214943588078,648,254,10,0.35645823339996846,670.7214943588078,648,596,12,0.35558129352937395
CADIZ,SORIA,dry-wet,670.7214943588078,345,159,10,-0.3184535761887193,670.7214943588078,345,293,14,-0.2808831964197897
CADIZ,SORIA,wet-wet,670.7214943588078,321,232,8,0.40220088087302175,670.7214943588078,321,307,8,0.38235318228732884
CADIZ,TARIFA,dry-dry,80.03351863142868,1227,764,21,0.6794761336534866,80.03351863142868,1227,1212,14,0.6789783374744912
CADIZ,TARIFA,dry-wet,80.03351863142868,221,71,4,-0.6902422034469431,80.03351863142868,221,161,8,-0.667552327266371
CADIZ,TARIFA,wet-wet,80.03351863142868,442,350,8,0.6376038209329228,80.03351863142868,442,411,6,0.6320991762015964
CADIZ,TORREVIEJA,dry-dry,517.7215139227709,1083,177,10,0.10407846584813271,517.7215139227709,1083,1083,16,0.14402251249267417
CADIZ,TORREVIEJA,dry-wet,517.7215139227709,493,151,10,-0.16314453031574083,517.7215139227709,493,457,17,-0.22527206935839333
CADIZ,TORREVIEJA,wet-wet,517.7215139227709,145,86,3,-0.044335082719872396,517.7215139227709,145,133,5,0.12738206622754297
CADIZ,VALENCIA,dry-dry,613.3347128165052,1068,293,13,0.2466038599063555,613.3347128165052,1068,1068,16,0.1924104907322043
CADIZ,VALENCIA,dry-wet,613.3347128165052,445,195,12,-0.19360202803482776,613.3347128165052,445,395,15,-0.2114874196458507
CADIZ,VALENCIA,wet-wet,613.3347128165052,197,130,5,0.16913223729777355,613.3347128165052,197,171,5,0.15726008826876867
CADIZ,VANDELLOS,dry-dry,792.135361733422,955,209,10,0.11834917485238192,792.135361733422,955,946,15,0.23208115494671155
CADIZ,VANDELLOS,dry-wet,792.135361733422,391,169,11,-0.16800904357741492,792.135361733422,391,351,15,-0.21439092533668
CADIZ,VANDELLOS,wet-wet,792.135361733422,160,103,4,0.04357288608658482,792.135361733422,160,142,5,0.1288901115998025
CADIZ,VIMIANZO,dry-dry,767.0536111227079,789,237,13,0.06037245108959944,767.0536111227079,789,782,15,0.20798710953194538
CADIZ,VIMIANZO,dry-wet,767.0536111227079,945,346,21,-0.02937261931252646,767.0536111227079,945,915,24,-0.1018344239505798
CADIZ,VIMIANZO,wet-wet,767.0536111227079,401,216,11,0.04264062892206843,767.0536111227079,401,388,11,0.04221388419726703
CADIZ,ZAMORA,dry-dry,559.5875847493983,1191,537,18,0.3764127445230994,559.5875847493983,1191,1155,15,0.3503507060652853
CADIZ,ZAMORA,dry-wet,559.5875847493983,410,201,11,-0.36947814809163804,559.5875847493983,410,367,15,-0.28299331232808633
CADIZ,ZAMORA,wet-wet,559.5875847493983,332,250,9,0.4412014333349305,559.5875847493983,332,322,9,0.3891086818590456
CAMPDEVANOL,CUENCA,dry-dry,432.37580926553534,1127,377,15,0.36510591225690103,432.37580926553534,1127,1079,15,0.2703411528529827
CAMPDEVANOL,CUENCA,dry-wet,432.37580926553534,424,179,9,-0.24240896611043536,432.37580926553534,424,384,16,-0.2550275384170745
CAMPDEVANOL,CUENCA,wet-wet,432.37580926553534,240,165,6,0.3865545357531444,432.37580926553534,240,217,6,0.37777339182281694
CAMPDEVANOL,DAROCA,dry-dry,321.63614811834907,965,362,12,0.3870166007621851,321.63614811834907,965,918,13,0.35200110145476843
CAMPDEVANOL,DAROCA,dry-wet,321.63614811834907,279,138,9,-0.437765728800265,321.63614811834907,279,243,12,-0.41151486579222807
CAMPDEVANOL,DAROCA,wet-wet,321.63614811834907,175,137,4,0.3800174401151754,321.63614811834907,175,161,4,0.3365466399535012
CAMPDEVANOL,EXTREMO,dry-dry,877.6268823610054,627,115,7,0.3299722117568476,877.6268823610054,627,599,14,0.2850014038430375
CAMPDEVANOL,EXTREMO,dry-wet,877.6268823610054,497,54,4,-0.17895674261983194,877.6268823610054,497,397,16,-0.15084377776595903
CAMPDEVANOL,EXTREMO,wet-wet,877.6268823610054,179,64,3,0.2613409882982366,877.6268823610054,179,156,7,0.20106978036734233
CAMPDEVANOL,GETAFE,dry-dry,536.5420570240863,965,332,13,0.3197766147800828,536.5420570240863,965,965,16,0.23617317891103756
CAMPDEVANOL,GETAFE,dry-wet,536.5420570240863,366,151,7,-0.26656204619039703,536.5420570240863,366,336,15,-0.2580840451302964
CAMPDEVANOL,GETAFE,wet-wet,536.5420570240863,189,127,5,0.4468188482402224,536.5420570240863,189,165,5,0.4064863140872338
CAMPDEVANOL,LORCA,dry-dry,604.8174522164234,1253,210,12,0.2609399939795428,604.8174522164234,1253,1171,14,0.08032924713720584
CAMPDEVANOL,LORCA,dry-wet,604.8174522164234,406,133,9,-0.18686563365181522,604.8174522164234,406,360,14,-0.1510478120509356
CAMPDEVANOL,LORCA,wet-wet,604.8174522164234,92,50,3,0.25937422638353547,604.8174522164234,92,77,4,0.3119596275491213
CAMPDEVANOL,MONTSERRAT,dry-dry,74.97672363971473,1308,638,16,0.5184619918860094,74.97672363971473,1308,1308,16,0.5278146229574263
CAMPDEVANOL,MONTSERRAT,dry-wet,74.97672363971473,209,58,4,-0.45096457500027165,74.97672363971473,209,157,8,-0.5515613650786149
CAMPDEVANOL,MONTSERRAT,wet-wet,74.97672363971473,269,218,5,0.6222874839747289,74.97672363971473,269,252,5,0.6120571663611557
CAMPDEVANOL,OURENSE,dry-dry,824.5451288996337,620,184,9,0.06594372325280876,824.5451288996337,620,540,12,0.022595454008555754
CAMPDEVANOL,OURENSE,dry-wet,824.5451288996337,521,193,11,-0.09767867004036926,824.5451288996337,521,489,20,-0.07811164742885762
CAMPDEVANOL,OURENSE,wet-wet,824.5451288996337,179,90,4,0.03333885485710739,824.5451288996337,179,149,6,0.11809387814129914
CAMPDEVANOL,OVIEDO,dry-dry,667.8256272139039,742,292,13,0.2205608866300728,667.8256272139039,742,713,13,0.12758298245634492
CAMPDEVANOL,OVIEDO,dry-wet,667.8256272139039,616,277,16,-0.05651118633579027,667.8256272139039,616,578,18,-0.1307250770568223
CAMPDEVANOL,OVIEDO,wet-wet,667.8256272139039,200,142,6,0.22894333964711258,667.8256272139039,200,187,6,0.14959058571340195
CAMPDEVANOL,PAMPLONA,dry-dry,318.7496701681545,770,274,13,0.46548267798897697,318.7496701681545,770,764,15,0.30757183957771284
CAMPDEVANOL,PAMPLONA,dry-wet,318.7496701681545,501,214,13,-0.17817655171032126,318.7496701681545,501,439,15,-0.2137280401928273
CAMPDEVANOL,PAMPLONA,wet-wet,318.7496701681545,232,174,7,0.16700887536896764,318.7496701681545,232,214,6,0.12365691918058885
CAMPDEVANOL,PONFERRADA,dry-dry,720.628643357688,696,202,10,0.09526559547690222,720.628643357688,696,659,14,0.08463841293077005
CAMPDEVANOL,PONFERRADA,dry-wet,720.628643357688,497,181,10,-0.12151537924508342,720.628643357688,497,446,18,-0.05986928378100232
CAMPDEVANOL,PONFERRADA,wet-wet,720.628643357688,162,81,4,0.20810850623748875,720.628643357688,162,141,6,0.19264087006896674
CAMPDEVANOL,PORTO,dry-dry,906.1590406468866,871,164,8,-0.004936824520311401,906.1590406468866,871,830,15,0.03304267730130477
CAMPDEVANOL,PORTO,dry-wet,906.1590406468866,683,250,13,-0.015004557205516321,906.1590406468866,683,649,22,-0.040386746551815476
CAMPDEVANOL,PORTO,wet-wet,906.1590406468866,197,87,4,0.1127037154062088,906.1590406468866,197,180,8,0.09896215825267872
CAMPDEVANOL,SORIA,dry-dry,387.4173084136961,632,223,10,0.3830323452751437,387.4173084136961,632,599,12,0.322205065615436
CAMPDEVANOL,SORIA,dry-wet,387.4173084136961,361,156,9,-0.12577827194221688,387.4173084136961,361,314,13,-0.182961446110106
CAMPDEVANOL,SORIA,wet-wet,387.4173084136961,199,129,5,0.3552396891880152,387.4173084136961,199,186,6,0.28127502666358467
CAMPDEVANOL,TARIFA,dry-dry,961.2019371404201,955,289,12,0.1815506112738986,961.2019371404201,955,919,14,0.25360682486034514
CAMPDEVANOL,TARIFA,dry-wet,961.2019371404201,407,158,8,-0.27563370051078095,961.2019371404201,407,358,15,-0.11752924972669311
CAMPDEVANOL,TARIFA,wet-wet,961.2019371404201,207,125,5,0.33077272819937914,961.2019371404201,207,192,7,0.2511724543718324
CAMPDEVANOL,TORREVIEJA,dry-dry,531.6989397599546,1217,178,10,0.2619341829530812,531.6989397599546,1217,1217,16,0.13308358435061257
CAMPDEVANOL,TORREVIEJA,dry-wet,531.6989397599546,376,75,5,-0.1735701880626311,531.6989397599546,376,362,17,-0.2909749077063136
CAMPDEVANOL,TORREVIEJA,wet-wet,531.6989397599546,105,66,3,0.014793860692453283,531.6989397599546,105,87,4,0.14427027234840792
CAMPDEVANOL,VALENCIA,dry-dry,371.9501231758438,995,314,13,0.3106600742273442,371.9501231758438,995,982,15,0.32981828020744663
CAMPDEVANOL,VALENCIA,dry-wet,371.9501231758438,308,97,7,-0.25464399932916404,371.9501231758438,308,255,13,-0.31094452445217896
CAMPDEVANOL,VALENCIA,wet-wet,371.9501231758438,175,114,4,0.30482976015016466,371.9501231758438,175,148,4,0.31867769239185273
CAMPDEVANOL,VANDELLOS,dry-dry,177.15493704075024,1024,359,13,0.23979554972349737,177.15493704075024,1024,1024,16,0.37760480515083455
CAMPDEVANOL,VANDELLOS,dry-wet,177.15493704075024,232,55,4,-0.5531947475529484,177.15493704075024,232,180,9,-0.43498157907653856
CAMPDEVANOL,VANDELLOS,wet-wet,177.15493704075024,158,116,4,0.42589128634998896,177.15493704075024,158,142,4,0.4424388297965753
CAMPDEVANOL,VIMIANZO,dry-dry,921.2327549660163,749,227,13,0.03573983453310745,921.2327549660163,749,742,15,0.022600106377796345
CAMPDEVANOL,VIMIANZO,dry-wet,921.2327549660163,865,303,21,-0.037526142018364274,921.2327549660163,865,831,21,-0.10718179451307212
CAMPDEVANOL,VIMIANZO,wet-wet,921.2327549660163,259,97,5,0.14919172960224572,921.2327549660163,259,237,8,0.08291381332706152
CAMPDEVANOL,ZAMORA,dry-dry,658.7984610222471,895,289,12,0.16590865217679238,658.7984610222471,895,862,15,0.12784278982415692
CAMPDEVANOL,ZAMORA,dry-wet,658.7984610222471,455,236,11,-0.12544457111665375,658.7984610222471,455,404,14,-0.1506557342447761
CAMPDEVANOL,ZAMORA,wet-wet,658.7984610222471,175,113,5,0.37308614954240454,658.7984610222471,175,159,6,0.3313450922542686
CUENCA,DAROCA,dry-dry,131.42533507353394,1070,499,12,0.5757223456867618,131.42533507353394,1070,1061,15,0.5678891288825575
CUENCA,DAROCA,dry-wet,131.42533507353394,267,133,8,-0.39141683278360717,131.42533507353394,267,224,11,-0.47697327206747697
CUENCA,DAROCA,wet-wet,131.42533507353394,328,270,7,0.4460973896844573,131.42533507353394,328,307,5,0.43919907642537664
CUENCA,EXTREMO,dry-dry,571.7664461104613,654,146,9,0.3387907247394982,571.7664461104613,654,639,14,0.3222864772313658
CUENCA,EXTREMO,dry-wet,571.7664461104613,500,156,11,-0.1502594947234595,571.7664461104613,500,451,18,-0.175639437192084
CUENCA,EXTREMO,wet-wet,571.7664461104613,345,159,7,0.038410259996573395,571.7664461104613,345,289,9,0.17057268366060502
CUENCA,GETAFE,dry-dry,137.54018635559115,1149,816,23,0.7255100440811774,137.54018635559115,1149,1111,11,0.7295454447302434
CUENCA,GETAFE,dry-wet,137.54018635559115,207,74,4,-0.6188495777138975,137.54018635559115,207,166,9,-0.6135876843158331
CUENCA,GETAFE,wet-wet,137.54018635559115,430,334,7,0.5325346242108762,137.54018635559115,430,419,8,0.5512264388586566
