station_j,station_k,dist,state_class,n_days,n_sw_j,n_sw_k,n_joint,expected_joint,ratio_emp,ratio,rho_hat
AMARANTE,ARANJUEZ,0.42751185371600214,dry-dry,469,107,60,35,12.553501437583872,2.5568535825545173,2.788066753648003,0.5546147682646319
AMARANTE,ARANJUEZ,0.42751185371600214,wet-wet,190,29,100,19,29.059490683115115,1.2448275862068965,0.6538311427130368,0.2699800768676003
AMARANTE,ARANJUEZ,0.42751185371600214,dry-wet,341,132,91,20,18.32052628890677,0.5677655677655677,1.0916716957039692,-0.3454458182110767
AMARANTE,BARCELOS,0.05963808078565448,dry-dry,947,165,207,153,39.25967819165544,4.242160737812911,3.897128225379082,0.9514024519423832
AMARANTE,BARCELOS,0.05963808078565448,wet-wet,742,200,184,153,53.94386799923268,3.084945652173913,2.836281595568496,0.915549715953043
AMARANTE,BARCELOS,0.05963808078565448,dry-wet,166,94,64,6,11.25853415544451,0.16555851063829788,0.5329290578292968,-0.6286415202863184
AMARANTE,BEARIZ,0.16424810352365138,wet-wet,102,14,24,7,5.801404641060862,2.125,1.2066043368972723,0.32563661695611384
AMARANTE,BEJA,0.44242764326121664,dry-dry,880,126,121,38,24.15727060014237,2.1933621933621934,1.5730253897050792,0.39511763283354384
AMARANTE,BEJA,0.44242764326121664,wet-wet,397,56,167,31,42.630906771860566,1.3159751924721985,0.7271719592054797,0.17218988221311188
AMARANTE,BEJA,0.44242764326121664,dry-wet,586,287,197,73,39.44426028858215,0.7566104812607227,1.8507128658496141,-0.20344257841845337
AMARANTE,BRAGANCA,0.13673884086947732,dry-dry,910,84,138,39,24.246745105327626,3.0615942028985508,1.608463314584468,0.44039183545035615
AMARANTE,BRAGANCA,0.13673884086947732,wet-wet,514,30,176,15,48.21512679737294,1.4602272727272727,0.31110568397006255,0.13004777268460843
AMARANTE,BRAGANCA,0.13673884086947732,dry-wet,497,370,164,106,38.75963826952834,0.8681938035596573,2.7348036445255994,-0.09893900096258929
AMARANTE,CADIZ,0.6689776080668476,dry-dry,643,123,82,41,16.92006102738341,2.613821138211382,2.4231591088026003,0.5061808109056009
AMARANTE,CADIZ,0.6689776080668476,wet-wet,293,52,120,29,32.495518976119456,1.3616987179487179,0.8924307385677309,0.266517632546009
AMARANTE,CADIZ,0.6689776080668476,dry-wet,455,185,110,27,25.392986214779256,0.6036855036855037,1.0632857345578925,-0.30622654783625586
AMARANTE,CAMPDEVANOL,0.9027889425937078,dry-dry,717,144,62,36,15.447728275204806,2.8911290322580645,2.330439748722387,0.5471179704865958
AMARANTE,CAMPDEVANOL,0.9027889425937078,wet-wet,187,56,104,41,27.64551053075638,1.3164491758241759,1.4830617779471422,0.3741557789350711
AMARANTE,CAMPDEVANOL,0.9027889425937078,dry-wet,478,137,101,12,22.19887768327468,0.41454072414540727,0.5405678688450619,-0.3721859939406037
AMARANTE,CAMPI,0.08144949484159086,dry-dry,738,145,141,117,30.5631517430601,4.223330887747616,3.8281392241088783,0.933577962144702
AMARANTE,CAMPI,0.08144949484159086,wet-wet,557,142,139,114,40.25015952477339,3.217043266795015,2.832286911306144,0.9246178728871559
AMARANTE,CAMPI,0.08144949484159086,dry-wet,123,61,67,12,8.824923417532425,0.3611450942011255,1.3597851711845645,-0.4295536633177502
AMARANTE,CUENCA,0.5435608566686928,dry-dry,787,154,93,55,20.963112104192227,3.022273425499232,2.623656245629724,0.5882920681962314
AMARANTE,CUENCA,0.5435608566686928,wet-wet,378,58,156,39,40.80633453919133,1.6293103448275863,0.9557339672972468,0.3760264997255075
AMARANTE,CUENCA,0.5435608566686928,dry-wet,479,203,120,27,26.615430604224787,0.530911330049261,1.0144491141809355,-0.3416381212835098
AMARANTE,DAROCA,0.5816240670524255,dry-dry,598,127,75,48,17.977560375385693,3.013543307086614,2.6699952050067974,0.6495331464729962
AMARANTE,DAROCA,0.5816240670524255,wet-wet,213,50,118,40,32.10416466369072,1.4440677966101696,1.2459442698174092,0.4947155029131893
AMARANTE,DAROCA,0.5816240670524255,dry-wet,370,132,110,21,21.958980946109378,0.5351239669421488,0.9563285314349121,-0.3590651570633858
AMARANTE,EXTREMO,0.10028796594422176,dry-dry,870,138,180,122,33.97749755061456,4.2729468599033815,3.590611692878876,0.9049860379377188
AMARANTE,EXTREMO,0.10028796594422176,wet-wet,692,182,148,117,43.99873140271053,3.005791505791506,2.6591675775632075,0.8525587369743176
AMARANTE,EXTREMO,0.10028796594422176,dry-wet,226,119,77,13,13.958202500715176,0.32063734584742987,0.9313520132218973,-0.47379850718614763
AMARANTE,FISTERRA,0.2493581455877165,dry-dry,134,6,30,4,5.610142781064113,2.977777777777778,0.7129943311783757,0.30856021572939935
AMARANTE,FISTERRA,0.2493581455877165,dry-wet,100,52,42,13,7.47615500586105,0.5952380952380952,1.7388617531081745,-0.2599922114497639
AMARANTE,GETAFE,0.40186222901811963,dry-dry,654,110,71,41,15.576674688397604,3.433290653008963,2.632140737364127,0.6543772900932622
AMARANTE,GETAFE,0.40186222901811963,wet-wet,277,39,123,25,32.203198180883874,1.4436105899520533,0.776320409531257,0.2763345360562557
AMARANTE,GETAFE,0.40186222901811963,dry-wet,388,175,91,25,21.340693275364252,0.609105180533752,1.1714708457414578,-0.31114817270937145
AMARANTE,GUARDA,0.1247050741330204,dry-dry,612,124,85,72,20.91580545563952,4.180645161290323,3.44237281001228,0.8885690355433746
AMARANTE,GUARDA,0.1247050741330204,wet-wet,327,96,121,79,32.85169834028187,2.2239152892561984,2.4047462990104327,0.8273941921641023
AMARANTE,GUARDA,0.1247050741330204,dry-wet,180,59,84,8,10.963242101882168,0.29055690072639223,0.7297111498273454,-0.5437797348850205
AMARANTE,LORCA,0.743650385162144,dry-dry,689,166,57,20,10.233449813431323,1.4563517226801945,1.9543751486180307,0.1498485629537698
AMARANTE,LORCA,0.743650385162144,dry-wet,660,175,89,17,24.27307675926702,0.7203852327447833,0.7003644477624662,-0.09322836530001367
AMARANTE,MONTSERRAT,0.8659272353040036,dry-dry,720,150,61,31,14.139514602623382,2.439344262295082,2.192437355257471,0.45125663258057785
AMARANTE,MONTSERRAT,0.8659272353040036,wet-wet,176,45,94,30,27.734321940258695,1.24822695035461,1.0816922102736712,0.297792828774466
AMARANTE,MONTSERRAT,0.8659272353040036,dry-wet,504,150,105,16,21.644739091358744,0.512,0.7392096496274099,-0.3074997183093096
AMARANTE,OURENSE,0.1449565790625715,dry-dry,444,29,83,19,15.160616319951384,3.5047777316161195,1.253247203083425,0.3679398841331592
AMARANTE,OURENSE,0.1449565790625715,wet-wet,383,27,119,17,31.573642306533344,2.0264550264550265,0.5384237850975556,0.23348867940899848
AMARANTE,OURENSE,0.1449565790625715,dry-wet,344,268,125,78,27.977947234293715,0.800955223880597,2.7879100402474206,-0.12079673535009905
AMARANTE,OVIEDO,0.34246519327302993,dry-dry,558,81,121,40,25.586423817740584,2.277318640955005,1.5633290640744264,0.4705725783704991
AMARANTE,OVIEDO,0.34246519327302993,wet-wet,368,83,141,41,33.89231937802258,1.2892420746817055,1.2097136092310752,0.18662777087037535
AMARANTE,OVIEDO,0.34246519327302993,dry-wet,479,195,176,53,35.966466524101236,0.7397144522144522,1.4735948543759378,-0.15390805296652876
AMARANTE,PAMPLONA,0.5996423145961836,dry-dry,452,73,85,36,18.008766174031216,2.6224012892828363,1.9990264547891285,0.5291648938285545
AMARANTE,PAMPLONA,0.5996423145961836,wet-wet,308,70,108,42,28.489214828065833,1.711111111111111,1.474242103668795,0.453929974585011
AMARANTE,PAMPLONA,0.5996423145961836,dry-wet,312,120,121,23,21.7962682164531,0.49421487603305786,1.055226508115653,-0.3402452586407896
AMARANTE,PONFERRADA,0.21803657893266967,dry-dry,497,43,73,22,15.032153195589157,3.4832749283211215,1.4635295232658618,0.5130534707244627
AMARANTE,PONFERRADA,0.21803657893266967,wet-wet,315,28,104,17,25.387688700069226,1.8389423076923077,0.6696158992982155,0.17972296364352935
AMARANTE,PONFERRADA,0.21803657893266967,dry-wet,288,213,95,53,20.744797816719394,0.7543365455893254,2.5548573897058824,-0.1282044635613507
AMARANTE,PORTO,0.053395469373533455,dry-dry,841,24,163,9,27.018163225374877,1.9348159509202454,0.33310924672878556,-0.036370157788357185
AMARANTE,PORTO,0.053395469373533455,wet-wet,578,37,166,15,43.197374800094934,1.411592315206773,0.34724332368380484,0.03003909463571712
AMARANTE,PORTO,0.053395469373533455,dry-wet,514,428,163,120,38.67032917961901,0.8841236167650938,3.1031543445781,-0.07259140667777222
AMARANTE,SORIA,0.49241913502285073,dry-dry,418,66,64,33,13.852214294114965,3.265625,2.382290607070659,0.6805116842454518
AMARANTE,SORIA,0.49241913502285073,wet-wet,303,43,120,27,31.113254444831735,1.5854651162790698,0.8677973578069397,0.3225874463861532
AMARANTE,SORIA,0.49241913502285073,dry-wet,278,139,102,27,19.182945651286918,0.5294117647058824,1.4075002083003172,-0.3194906775939471
AMARANTE,TARIFA,0.7479390967867101,dry-dry,588,115,82,42,17.251776097739302,2.6188759278897136,2.434531943960468,0.5609550091810397
