station_j,station_k,dist,state_class,n_days,n_sw_j,n_sw_k,n_joint,expected_joint,ratio_emp,ratio,rho_hat
BEARIZ,GETAFE,0.49541758828778526,dry-wet,370,109,117,24,19.572823879872452,0.6963067513526229,1.2261899533403657,-0.17797075950331676
BEARIZ,LORCA,0.8723882343311558,dry-dry,591,127,50,5,9.913842642692885,0.4653543307086614,0.5043453058724217,-0.28176913543974924
BEARIZ,LORCA,0.8723882343311558,dry-wet,583,153,134,33,26.26415992636091,0.9383962540239976,1.2564650875004166,0.023516230143559382
BEARIZ,MONTSERRAT,0.890950172538324,dry-dry,646,129,50,17,14.966190437551266,1.7026356589147287,1.1358936043835015,0.21552313798764028
BEARIZ,MONTSERRAT,0.890950172538324,wet-wet,168,46,90,23,26.349241356287877,0.9333333333333333,0.8728904065585695,-0.07185751255998991
BEARIZ,MONTSERRAT,0.890950172538324,dry-wet,576,160,168,44,32.19149732883332,0.9428571428571428,1.3668205473806907,-0.038386720365235306
BEARIZ,OURENSE,0.04139023071767084,dry-dry,499,90,67,61,17.463658799890048,5.047927031509121,3.4929679226431096,0.9416579423575465
BEARIZ,OURENSE,0.04139023071767084,wet-wet,397,79,112,69,35.390165688852235,3.0959538878842676,1.9496941779431887,0.89852787268844
BEARIZ,OURENSE,0.04139023071767084,dry-wet,118,43,63,6,7.883512230717255,0.26135105204872644,0.7610820944276141,-0.5281516028034539
BEARIZ,OVIEDO,0.24198027957244037,dry-dry,477,95,92,47,22.49616489709106,2.5651029748283753,2.0892449986476356,0.5756848134552474
BEARIZ,OVIEDO,0.24198027957244037,wet-wet,357,92,121,47,37.46227451292866,1.5072763205174273,1.2545954726742437,0.3546062462131395
BEARIZ,OVIEDO,0.24198027957244037,dry-wet,337,88,167,22,25.782652027671084,0.5044910179640718,0.8532869301570927,-0.3931279122465985
BEARIZ,PAMPLONA,0.5814467973562686,dry-dry,660,125,76,37,22.76486032408031,2.5705263157894738,1.6253119708738992,0.49215836533479984
BEARIZ,PAMPLONA,0.5814467973562686,wet-wet,329,85,133,44,34.845401700805255,1.2804953560371517,1.2627204122311262,0.22016153726054666
BEARIZ,PAMPLONA,0.5814467973562686,dry-wet,417,124,201,35,28.425938944546417,0.5855801636976409,1.23126979440427,-0.2875617034530492
BEARIZ,PONFERRADA,0.14702946889315588,dry-dry,559,109,65,59,18.886004216428343,4.655045871559633,3.1240065036455804,0.8773212694453525
BEARIZ,PONFERRADA,0.14702946889315588,wet-wet,412,79,127,63,37.3164167141101,2.587062693112728,1.6882649929294635,0.7715497079606903
BEARIZ,PONFERRADA,0.14702946889315588,dry-wet,169,71,83,9,10.998130281366652,0.25810283387069405,0.8183209118051691,-0.5504203032726017
BEARIZ,PORTO,0.17205815380968065,dry-dry,396,65,53,37,13.082217017841682,4.253120464441219,2.828266795264057,0.7958276494189429
BEARIZ,PORTO,0.17205815380968065,wet-wet,272,52,79,43,25.354131259268435,2.8471275559883154,1.695976074284973,0.8203379302448166
BEARIZ,PORTO,0.17205815380968065,dry-wet,112,58,48,10,7.689880207886183,0.40229885057471265,1.3004103743702957,-0.4249736316313514
BEARIZ,SORIA,0.5144861068207917,dry-dry,517,94,41,23,15.747840590504028,3.0853658536585367,1.4605177051302536,0.5197181953926607
BEARIZ,SORIA,0.5144861068207917,wet-wet,245,54,99,32,28.49559080305722,1.4665170220725776,1.1229807523965007,0.362659110666962
BEARIZ,SORIA,0.5144861068207917,dry-wet,278,89,134,23,18.113979203405574,0.5361395270836827,1.2697375734910756,-0.3373025554115768
BEARIZ,TARIFA,0.9099670904386328,dry-dry,434,87,40,17,10.134113660495961,2.1201149425287356,1.6775024012477895,0.3351817891157365
BEARIZ,TARIFA,0.9099670904386328,wet-wet,171,27,73,10,20.333282322977624,0.867579908675799,0.49180451248146495,-0.06281673265097576
BEARIZ,TARIFA,0.9099670904386328,dry-wet,353,112,115,28,18.363189721408773,0.7673913043478261,1.5247895613340054,-0.09793893973291369
BEARIZ,TORREVIEJA,0.9003575192516919,dry-dry,312,67,36,3,5.277669791623741,0.3880597014925373,0.5684326830680728,-0.27628773940330353
BEARIZ,TORREVIEJA,0.9003575192516919,dry-wet,351,81,79,19,16.187507212358497,1.0421940928270041,1.1737446507819487,0.08812454355870371
BEARIZ,VALENCIA,0.8015313580962197,dry-dry,604,122,53,7,12.221706455805055,0.6538818434890195,0.572751442305763,-0.15155777457481878
BEARIZ,VALENCIA,0.8015313580962197,dry-wet,608,152,154,42,30.01176602532055,1.0909090909090908,1.3994511340840499,0.12546329255215596
BEARIZ,VANDELLOS,0.824577826822438,dry-dry,357,74,31,9,7.007141336558984,1.4006102877070619,1.2844039484466363,0.07541263555675994
BEARIZ,VANDELLOS,0.824577826822438,dry-wet,364,94,107,25,18.617672517084806,0.9047524358719428,1.3428101701250974,-0.06784730645902931
BEARIZ,VIMIANZO,0.10464247278259048,dry-dry,641,95,149,81,27.081503375782674,3.6680324973507594,2.9909713237128974,0.8325513067243326
BEARIZ,VIMIANZO,0.10464247278259048,wet-wet,593,144,102,77,38.92946792004048,3.108728213507625,1.9779361012114223,0.8021341329879224
BEARIZ,VIMIANZO,0.10464247278259048,dry-wet,238,106,100,16,14.739075852534818,0.35924528301886793,1.0855497427437644,-0.44002189849942375
BEARIZ,ZAMORA,0.2570797435445883,dry-dry,702,140,53,44,17.52545583157496,4.1628032345013475,2.5106336989379097,0.7375655570107248
BEARIZ,ZAMORA,0.2570797435445883,wet-wet,284,59,128,42,35.64570592400679,1.5794491525423728,1.178262539940714,0.47113371786057795
BEARIZ,ZAMORA,0.2570797435445883,dry-wet,350,112,131,15,17.964471213875164,0.35782442748091603,0.8349814376063848,-0.44938338251932275
BEJA,BRAGANCA,0.524008380970907,dry-dry,1378,156,228,102,28.13879238920046,3.9517543859649122,3.6248890353641166,0.7477895176397304
BEJA,BRAGANCA,0.524008380970907,wet-wet,434,200,146,111,83.98011598972428,1.6497945205479452,1.3217414466727082,0.6396455542735109
BEJA,BRAGANCA,0.524008380970907,dry-wet,474,204,204,49,34.77858066260214,0.5581026528258363,1.408913160527288,-0.3286236739513657
BEJA,CADIZ,0.2509216760525587,dry-dry,864,130,88,67,15.920666991712881,5.06013986013986,4.208366397894965,0.8052406876511377
BEJA,CADIZ,0.2509216760525587,wet-wet,277,133,113,83,61.09613684006203,1.5297757668507552,1.3585146998291902,0.6135088819218489
BEJA,CADIZ,0.2509216760525587,dry-wet,237,102,134,35,19.6008730463629,0.6068920105355575,1.785634747861118,-0.3268946967703708
BEJA,CAMPDEVANOL,1.045890151359976,dry-dry,993,158,124,45,19.721205022568,2.280777868517762,2.2818078280969223,0.3800227196447011
BEJA,CAMPDEVANOL,1.045890151359976,wet-wet,207,112,95,59,54.11030536292933,1.1478383458646617,1.0903653121946817,0.19952533109514628
BEJA,CAMPDEVANOL,1.045890151359976,dry-wet,553,177,263,64,44.338336827180235,0.760284419239114,1.4434461141259316,-0.15143342960189188
BEJA,CAMPI,0.36299208338120537,dry-dry,639,76,88,26,12.723149476220993,2.4841507177033493,2.0435191812053186,0.44472056152401224
BEJA,CAMPI,0.36299208338120537,wet-wet,225,107,30,19,34.06260596871773,1.3317757009345794,0.5577964298283324,0.21539293461630715
BEJA,CAMPI,0.36299208338120537,dry-wet,362,106,175,34,22.26258212890375,0.6635040431266847,1.5272262580833977,-0.3108632983410813
