data_source,f_1,kappa,sigma,xi
MARIGNANE autumn,0.19875776397515527,1.0136097701409439,7.534334135447375,0.015580064410569507
MARIGNANE winter,0.19776119402985073,0.8623055487974499,8.720576468494139,0.08793623892049995
MARSEILLE OBS. PALAIS-LONCHAMP all,0.1740139211136891,0.9111302659031534,8.993372952264398,0.08249994827300834
MARSEILLE OBS. PALAIS-LONCHAMP spring,0.17540983606557378,0.920492468193589,7.618965414908734,0.11274225999734971
MARSEILLE OBS. PALAIS-LONCHAMP summer,0.09593023255813954,1.0040152814990118,14.353376341583576,0.006098739557484115
MARSEILLE OBS. PALAIS-LONCHAMP autumn,0.19865319865319866,0.927652391959809,8.459157975954957,-0.018641582231334015
MARSEILLE OBS. PALAIS-LONCHAMP winter,0.1927512355848435,0.868649202914857,8.150951467119086,0.06176331925763311
METHONI all,0.26765578635014836,0.8680352661701154,6.330202693083014,0.4761802951441515
METHONI spring,0.20758928571428573,0.9751738886131155,8.137975147677382,0.48423341776207585
METHONI summer,0.10294117647058823,0.965507589588811,71.29560950072235,-0.49999999999999994
METHONI autumn,0.23529411764705882,0.871518540451082,7.559253097202668,-0.0064539875881616535
METHONI winter,0.34225352112676055,0.7528955457384633,4.8608918280638544,0.010147877820404227
MIDELT all,0.18604651162790697,0.8173875498027932,15.151706169052478,0.07055075217619688
MIDELT spring,0.2,0.8879455937169729,9.703640555871676,0.19210649692821188
MIDELT summer,0.17094017094017094,1.035771486681742,11.88610610716865,0.20323559816394457
MIDELT autumn,0.17333333333333334,0.7057057252940278,18.108112139659866,0.004956102495471158
MIDELT winter,0.19672131147540983,0.9152024975633452,17.987272171719745,0.027744360374143205
MILLAU all,0.26540880503144654,0.8512431181201899,6.557721274706804,-0.016755224082758487
MILLAU spring,0.27936145952109465,0.8288147872834741,5.552908252252288,0.01465540254131549
MILLAU summer,0.20165745856353592,0.8692730140254742,7.643461124352878,-0.006472889055701665
MILLAU autumn,0.2706185567010309,0.8822303082801533,6.6830222364202445,-0.09832389985022591
MILLAU winter,0.3026151930261519,0.8632551906670892,6.157570343036533,0.010119879328434897
MONT-DE-MARSAN all,0.3041031652989449,0.8223004356723235,6.25279010606618,-0.05438530951464985
MONT-DE-MARSAN spring,0.35121107266435986,0.7901717639569444,5.834696822866878,-0.07747172631403547
MONT-DE-MARSAN summer,0.23765144454799628,0.9378605128281684,5.939197637879437,-0.01357130403255626
MONT-DE-MARSAN autumn,0.2938894277400582,0.8098076121413026,6.430949384511218,-0.06106283494701713
MONT-DE-MARSAN winter,0.33134328358208953,0.7562494169237454,6.640722831685293,-0.053349634496309584
MONTE S. ANGELO all,0.09536307961504811,0.8103002260731519,19.133680365787505,0.036892910685641135
MONTE S. ANGELO spring,0.06390977443609022,0.8121679477726367,20.765445643435104,0.004040573188806875
MONTE S. ANGELO summer,0.1111111111111111,0.8617791053033502,22.465203948818175,-0.07990842214586907
MONTE S. ANGELO autumn,0.12290502793296089,0.9598881572963818,11.836720295137916,0.20741047320586675
MONTE S. ANGELO winter,0.07608695652173914,0.7130180809815396,22.43796080368564,0.02417875009201558
MONTELIMAR all,0.21955768718358645,0.8514983245602196,7.417639229859715,-0.02481278974842909
MONTELIMAR spring,0.2234359483614697,0.8084059332109982,6.830739465290188,-0.036050430675003964
MONTELIMAR summer,0.16608594657375145,0.9398000863623789,7.923840846278745,-0.01948773871559356
MONTELIMAR autumn,0.24261603375527427,0.8653896475255473,6.92987464198683,-0.0374781328451543
MONTELIMAR winter,0.24119530416221985,0.8201132171086161,7.789179384100364,-0.005420211673941159
MONTPELLIER-AEROPORT all,0.16558861578266496,0.9048431697515489,8.851330958983624,0.015504038627562727
MONTPELLIER-AEROPORT spring,0.18588235294117647,0.8702360350606299,8.214005498389287,-0.030220658621648116
MONTPELLIER-AEROPORT summer,0.11908396946564885,0.9262047418691828,11.479330740389987,-0.04511567572953606
MONTPELLIER-AEROPORT autumn,0.17478152309612985,0.9509999413197244,7.895143496655224,-0.005547070726797982
MONTPELLIER-AEROPORT winter,0.17302798982188294,0.89580355100262,8.297364220839631,0.09675910335783738
MONTSERRAT all,0.17882352941176471,0.9287897252613528,7.987557423104723,0.09212155556205924
MONTSERRAT spring,0.21451104100946372,0.8952178344929702,7.244064457098302,-0.015125960213061592
MONTSERRAT summer,0.1708253358925144,0.8364521838947531,10.002775511505838,-0.04853854156922033
MONTSERRAT autumn,0.16111111111111112,0.9927569044369786,6.825486023351237,0.18737689747090208
MONTSERRAT winter,0.15813953488372093,0.9976913634205753,9.005385272129192,0.14513298957359996
MORON DE LA FRONTERA all,0.23367198838896952,0.800872135511352,10.914039172391874,0.33427032688606856
MORON DE LA FRONTERA spring,0.22492401215805471,0.8399443183467237,9.821260986776291,0.4147326493885515
MORON DE LA FRONTERA summer,0.07627118644067797,0.8647408035764624,75.76191409428314,-0.49999999999999994
MORON DE LA FRONTERA autumn,0.20707964601769913,0.7460728333438096,10.950511402973582,0.020362651600498004
MORON DE LA FRONTERA winter,0.2878787878787879,0.8156163904158159,9.746417909144903,0.07743141412845726
MOURGASH all,0.2610043397396156,0.8819299170802157,5.833810493837618,0.013759041410087727
MOURGASH spring,0.29718004338394793,0.8055440534095637,5.241899317798542,-0.07938431175289257
MOURGASH summer,0.2360097323600973,0.901227667815349,6.32537351606029,0.011127504389047015
MOURGASH autumn,0.2326283987915408,0.8529499951701718,8.07456364063872,-0.03331969409675067
MOURGASH winter,0.2682926829268293,0.9570146000988721,4.8583988427959035,0.008398793919054057
MUGLA all,0.24056366381479619,0.8852604413417848,7.417678964974154,0.2881634962344762
MUGLA spring,0.22052067381316998,0.9803208651511784,5.984456071584899,0.25055310984213197
MUGLA summer,0.13761467889908258,0.7288296264122925,33.45285712111133,-0.14031755726849454
MUGLA autumn,0.2048780487804878,0.8357419576008118,10.551930708474893,-0.059956706859205365
MUGLA winter,0.311614730878187,0.8970884281191632,5.099524635798378,0.06473561137128604
NAVALVILLAR DE PELA all,0.21739130434782608,0.8221058117095739,10.745581400898104,0.22634908037516918
NAVALVILLAR DE PELA spring,0.21714285714285714,0.9745602823965895,7.690432343974862,0.3278663281467777
NAVALVILLAR DE PELA summer,0.1402439024390244,0.7164318612419197,49.13487349179408,-0.3638758052231664
NAVALVILLAR DE PELA autumn,0.21271929824561403,0.7461968333487197,11.984146776951917,-0.11081620199075182
NAVALVILLAR DE PELA winter,0.24531835205992508,0.8060633559875162,9.32513309923571,0.10105606519879456
NICE all,0.17902899527983818,0.8979918487121354,9.082723801461235,0.05401912559683284
NICE spring,0.18772136953955135,0.9702433575424365,7.7409028038809815,-0.003813110654169196
NICE summer,0.11645101663585952,0.880467458014209,14.217647659516691,-0.00909593534575289
NICE autumn,0.19607843137254902,0.9247080159275887,7.928997604537055,0.009285303567483461
NICE winter,0.19553805774278216,0.7897065234275585,9.67761889539479,0.020040997973671985
NIS all,0.24638443334209834,0.8516949453611617,6.0246970162724205,0.049613299713663704
NIS spring,0.2516746411483254,0.842289141577571,5.119398334458334,0.010187490328480825
NIS summer,0.21237993596584845,0.8721036007633499,6.257656139904615,0.08480800529078647
NIS autumn,0.23169267707082833,0.8730728982375678,7.280836551879794,0.014731017377193711
NIS winter,0.2854251012145749,0.8359519280156483,5.718912877239475,0.03670086908007892
NOUASSEUR all,0.18518518518518517,1.0790759980448803,7.511642442266408,0.4564500783148284
NOUASSEUR spring,0.14893617021276595,1.2087821049680478,7.100772132116196,0.5146974541668576
NOUASSEUR summer,0.1875,0.9461235962766528,93.93672755495489,-0.3747096063783181
NOUASSEUR autumn,0.11904761904761904,1.035096066828496,7.136717872859932,0.11165310119216325
NOUASSEUR winter,0.25384615384615383,0.8230952928041665,10.602780059575835,-0.11297460459677112
O PARAMO all,0.3048780487804878,0.8040594125284625,8.27780054860551,-0.0012966391648021479
O PARAMO spring,0.3442622950819672,0.9061671199062303,7.537886042489258,-0.08845320324411267
O PARAMO summer,0.1456953642384106,0.8497926627782375,11.669555902085339,-0.04886996784700465
O PARAMO autumn,0.3091334894613583,0.6637482566494808,9.531070862792525,-0.14516613573126336
O PARAMO winter,0.3584158415841584,0.8643408068202757,5.57610359388649,0.15099848779986846
ORAN-HOPITAL MILITAIRE all,0.19696969696969696,0.9621806859800366,8.047753105714126,0.3958075635580383
ORAN-HOPITAL MILITAIRE spring,0.19,0.9951077586692505,8.016910807601585,0.44747543495643866
ORAN-HOPITAL MILITAIRE summer,0.05263157894736842,0.8142482801384835,74.66973779423917,-0.3917820920160747
ORAN-HOPITAL MILITAIRE autumn,0.16853932584269662,1.0272754109139035,7.795615303764894,0.04851111623447372
ORAN-HOPITAL MILITAIRE winter,0.2459016393442623,1.1236663571014307,5.564039982291588,0.2083550813173766
ORYAHOVO all,0.21518987341772153,0.9003207299423225,8.075034869426151,0.004248922966955285
ORYAHOVO spring,0.2277992277992278,0.9104255304745136,7.270323979401578,-0.02651190321110722
ORYAHOVO summer,0.23790322580645162,0.8728937904926916,8.415914683962196,0.04044437270497822
ORYAHOVO autumn,0.18974358974358974,0.9701477813756778,8.87954666056575,0.03824691021784895
ORYAHOVO winter,0.1991869918699187,0.9253438353350857,7.092351156606821,0.01770441146712518
OUARZAZATE all,0.16167664670658682,0.7502678593605732,31.610372627571152,0.06407278240009241
OUARZAZATE spring,0.09859154929577464,0.5575524019788504,67.2810303622873,-0.24407966385064267
OUARZAZATE summer,0.1794871794871795,1.2568863155957022,19.590063544572693,0.170774363774457
OUARZAZATE autumn,0.13131313131313133,0.7334846796866352,25.456230171713187,0.09110718297291977
OUARZAZATE winter,0.23255813953488372,0.8712792681899543,19.658924937848905,0.31602429826354095
OUJDA all,0.15113350125944586,0.8997878673074404,9.867086401982098,0.27798303609061237
OUJDA spring,0.17857142857142858,0.933338309018998,8.909213215429194,0.2397358053431895
OUJDA summer,0.05,0.8961300404934452,36.08282573265998,0.04133804594570554
OUJDA autumn,0.09090909090909091,0.909325276630101,10.117871031922176,0.03640078753672203
OUJDA winter,0.1937984496124031,0.7937049005843595,9.190010297405726,0.05500193642846638
OURENSE all,0.2812353766963032,0.8896099779688079,8.02531327486287,0.11134885555491902
OURENSE spring,0.29213483146067415,0.9689591481278356,5.984286709324546,0.14720162830082847
OURENSE summer,0.1400560224089636,0.953910797231138,14.658870220140821,-0.054848165677831726
OURENSE autumn,0.2864864864864865,0.901386176352206,6.705474695003315,0.06820669328472445
OURENSE winter,0.3488372093023256,0.9319501059962995,6.209098738979709,0.13872248050302155
OVIEDO all,0.3081967213114754,0.8409620159378922,5.2427843350171015,-0.031208390744764596
OVIEDO spring,0.33670520231213874,0.826328273237116,5.221573996188221,-0.04435416399174934
OVIEDO summer,0.20977011494252873,0.8964220575073611,4.967458837976204,-0.003658200463946515
OVIEDO autumn,0.33044733044733043,0.864243707230233,4.832124992934691,-0.0030803350737630283
OVIEDO winter,0.35843373493975905,0.8249859970068529,5.363855478937124,0.0035788229194217702
PALACIOS DE LA SIERRA all,0.26956521739130435,0.8406001038055244,8.027363475501346,0.007872907340955802
PALACIOS DE LA SIERRA spring,0.2727272727272727,0.80290501880609,6.8379363829408994,0.00577030921002312
PALACIOS DE LA SIERRA summer,0.16605166051660517,0.8926334288040011,10.092483496256795,-0.01845682241952868
PALACIOS DE LA SIERRA autumn,0.25,0.8109893293756207,8.458775126225774,-0.04873311375455874
PALACIOS DE LA SIERRA winter,0.35657894736842105,0.898151376940212,6.6840866755838,0.06014163269083195
PALAU all,0.22738486842105263,0.9436500316974014,7.460324075458258,0.29327865041438633
PALAU spring,0.19910179640718562,1.0008620134358002,7.081605334479025,0.29093859034067737
PALAU summer,0.08928571428571429,0.7788974642402412,36.116884838204165,-0.18172026406198807
PALAU autumn,0.23672883787661406,0.9088939737070524,7.079961397395914,0.021349228142540266
PALAU winter,0.27876631079478054,0.9463075965300154,6.387515029974706,0.10006655557027558
PALENCIA  OBSERVATORIO all,0.23857868020304568,0.8734132020298597,8.673196752008144,0.07198150706753592
PALENCIA  OBSERVATORIO spring,0.25526315789473686,0.8394313232243396,7.576912524928481,0.011221553435309858
PALENCIA  OBSERVATORIO summer,0.16296296296296298,1.031539763562668,9.85819562801006,0.11236068799903404
PALENCIA  OBSERVATORIO autumn,0.2180232558139535,0.8033918015687385,9.348897592543386,0.01598131140563471
PALENCIA  OBSERVATORIO winter,0.2935064935064935,0.8983215997442688,7.647567316782713,0.11787289572735954
PALERMO all,0.22843723313407344,0.9691759171358648,6.221652795462897,0.3557747643201991
PALERMO spring,0.20031796502384738,0.9246826283437085,7.795871530693455,0.3291938869879958
PALERMO summer,0.08900523560209424,0.880057518790287,27.60483966473153,-0.009774530562741166
PALERMO autumn,0.23478260869565218,0.9363023528498438,5.785558433766395,0.11822643137025152
PALERMO winter,0.2764423076923077,0.9654453121186178,5.177223517259296,0.07023453804015499
PALMA  PUERTO all,0.19900497512437812,0.8568291756716546,9.24221256094295,0.19747810753872974
PALMA  PUERTO spring,0.16498993963782696,0.953520857418426,8.314266265422136,0.23778136834151833
PALMA  PUERTO summer,0.1507537688442211,0.7754270853796724,34.34622091490545,-0.2483992124339813
PALMA  PUERTO autumn,0.21785714285714286,0.8730404472992598,7.579624446989294,0.011821707295937895
PALMA  PUERTO winter,0.22784810126582278,0.8479575996836071,8.129992064258015,0.06602612138723842
PAMIERS all,0.26714648602878915,0.8311310026470408,5.849437710959567,-0.0072566697282264465
PAMIERS spring,0.2828438948995363,0.8116998391130194,4.637426288321377,0.06904729722297266
PAMIERS summer,0.19529837251356238,0.8717098063457368,6.166066336052251,-0.02105149606434317
PAMIERS autumn,0.26024955436720143,0.8085120022527987,6.7263630338789975,-0.06637119682216296
PAMIERS winter,0.3227953410981697,0.8796850833051556,5.546536141565716,0.02055263730312973
PAMPLONA all,0.27028909787530475,0.8437581540103727,6.945847751003971,0.019339415856305088
PAMPLONA spring,0.29048843187660667,0.865883843856526,5.958012241417857,-0.011599574222883113
PAMPLONA summer,0.15217391304347827,0.9188178043552052,8.424106131638357,0.007019293571987062
PAMPLONA autumn,0.2699055330634278,0.8181000770436421,6.3295011147794105,0.029768599312543893
PAMPLONA winter,0.34350132625994695,0.8110768221208549,6.89964629408886,0.017472753486282532
PERPIGNAN all,0.1521389514313284,0.8728181379468124,9.139321380000741,-0.02258044948357706
PERPIGNAN spring,0.18876404494382024,0.8944994659782471,7.516410225772475,-0.010094866681969676
PERPIGNAN summer,0.1111111111111111,0.8338355737507184,11.90253606859712,-0.11113907261507505
PERPIGNAN autumn,0.13175230566534915,0.9115026595027035,8.478074320275976,-0.025155442001289125
PERPIGNAN winter,0.16754617414248021,0.8809392275196015,9.115492641455761,0.026329628766807375
PONFERRADA all,0.26494808449695667,0.8618284359494405,8.747999322429983,0.036020826540397316
PONFERRADA spring,0.2950191570881226,0.919466158625086,7.450756681697819,0.01240673563401835
PONFERRADA summer,0.13443830570902393,0.9283083650027308,12.50514649552442,-0.022608301140950842
PONFERRADA autumn,0.28240109140518416,0.8254365711540803,7.484884482084786,0.03512995823014949
PONFERRADA winter,0.3119891008174387,0.8698313494936777,7.571356471425088,0.04688539230662389
PONTEVEDRA  INSTITUTO all,0.29285014691478944,0.9966248036086127,6.590364865574009,0.07144201733474731
PONTEVEDRA  INSTITUTO spring,0.2967032967032967,0.9749042940629968,6.30483731088236,-0.0687147264888325
PONTEVEDRA  INSTITUTO summer,0.14479638009049775,0.9330498258084255,9.186595714563246,0.06826401064467454
PONTEVEDRA  INSTITUTO autumn,0.3284132841328413,0.953561549749727,6.456918678471653,0.019510758744119346
PONTEVEDRA  INSTITUTO winter,0.37890625,1.1879674517328138,4.775812772751084,0.14746563013241046
PORT LYAUTEY all,0.22503725782414308,0.9822787004222611,7.876490015859228,0.4442770181769356
PORT LYAUTEY spring,0.21568627450980393,0.8080807355840218,10.882478886008322,0.42782223233734007
PORT LYAUTEY summer,0.034482758620689655,0.7063170261992906,101.89725435253561,-0.49999999999999994
PORT LYAUTEY autumn,0.19653179190751446,1.1439660738424375,7.3342285486990795,0.1372473155393394
PORT LYAUTEY winter,0.27169811320754716,0.9707489599372431,7.237963151026717,0.05408475757389786
PORTO all,0.2726226993865031,0.8633316655248205,8.030718314266483,0.08525972611398487
PORTO spring,0.27434842249657065,0.9822740195169406,6.339398006346302,0.08474835067060851
PORTO summer,0.17177914110429449,0.9250292777298094,13.367894158178562,-0.014887866352334366
PORTO autumn,0.28360413589364847,0.795325476082798,7.5794277322021,0.007012245544264508
PORTO winter,0.32959326788218796,0.8644085584934353,6.227195390208822,0.07002772517182247
PRILEP all,0.21604567307692307,0.8675595580312608,6.997357879144709,0.08996731615191411
PRILEP spring,0.25835866261398177,0.8630696827383931,5.7698484993907595,0.06291782403401575
PRILEP summer,0.16830294530154277,0.8690160874682765,8.906436685635626,0.05184611515128537
PRILEP autumn,0.1865079365079365,0.9167227618008161,7.185532500004734,0.09253279476341719
PRILEP winter,0.23279816513761467,0.8576087855233411,6.440537363743252,0.1113055749599364
REUS AEROPUERTO all,0.17186897880539498,0.9055770512313542,9.62124829382805,0.09205759111488311
REUS AEROPUERTO spring,0.18289473684210528,0.8784485779598159,8.644006828965894,0.044183694321156965
REUS AEROPUERTO summer,0.11900532859680284,0.9559618449619698,10.676312670644252,0.06491518650217083
REUS AEROPUERTO autumn,0.18037518037518038,0.8614100576626792,9.145899746786554,0.10934558401534136
REUS AEROPUERTO winter,0.19861830742659758,0.9361544712051915,10.727330766201028,0.11071686609392083
ROMA CIAMPINO all,0.24166666666666667,0.9280052029765504,6.650278254829649,0.16052879032541992
ROMA CIAMPINO spring,0.2472375690607735,0.9185197886385542,6.4142621440489895,0.0013251137343936407
ROMA CIAMPINO summer,0.14,0.8689208139717239,14.360819328259588,0.06178038031373642
ROMA CIAMPINO autumn,0.25181950509461426,0.8801001068667567,6.764182983157457,-0.03642547913021082
ROMA CIAMPINO winter,0.2834978843441467,0.8487525891442962,6.407206206799564,0.038809330013700384
ROSIORI DE VEDE all,0.2012855209742896,0.8798401123845195,7.044902234862269,0.04230425340119879
ROSIORI DE VEDE spring,0.22533495736906212,0.8795530798408389,6.397550575099745,-0.037558795259078556
ROSIORI DE VEDE summer,0.20481927710843373,0.8497049086412695,6.444975137259193,0.08370574628839184
ROSIORI DE VEDE autumn,0.15424610051993068,0.9559283984018624,8.101090284182305,0.07608465772450058
ROSIORI DE VEDE winter,0.20741758241758243,0.8564330573312654,7.722763646248481,-0.01274304560094686
ROTA BASE NAVAL all,0.23356009070294784,0.9432042847330738,8.24382974506963,0.4067461770254047
ROTA BASE NAVAL spring,0.1978021978021978,1.0222181755217283,7.030410637362432,0.42535654316976734
ROTA BASE NAVAL summer,0.05357142857142857,0.6773267199867468,92.98093957383337,-0.49999999999999994
ROTA BASE NAVAL autumn,0.2081447963800905,0.8359557230092254,10.55099525448131,-0.02103962871158223
ROTA BASE NAVAL winter,0.3102409638554217,0.8994270620934224,7.584178530814746,0.09837875350950286
SABADELL AEROPUERTO all,0.16939890710382513,0.927997014064699,9.082772195998393,0.0581263738848839
SABADELL AEROPUERTO spring,0.16966580976863754,1.0272275334278695,7.419232301482204,0.039150859369823265
SABADELL AEROPUERTO summer,0.18275862068965518,0.8048406677445287,11.413114061581389,0.04160651918651163
SABADELL AEROPUERTO autumn,0.1625,0.8782450344468511,9.041055900019396,0.08447889813500142
SABADELL AEROPUERTO winter,0.16312056737588654,1.0162853823316855,9.186221393780333,0.06358024489633259
SALAMANCA AEROPUERTO all,0.2527137042062415,0.8347611200890229,9.72252424316072,0.09832389191086367
SALAMANCA AEROPUERTO spring,0.29418472063854045,0.8018611802841981,8.269063336425901,-0.006113666528945839
SALAMANCA AEROPUERTO summer,0.13278008298755187,0.7812975864801259,18.870659715476712,-0.04618325422986768
SALAMANCA AEROPUERTO autumn,0.23421052631578948,0.8343298269921439,8.641333087604592,0.04972241888541616
SALAMANCA AEROPUERTO winter,0.2955367913148372,0.9129409170196233,8.6295493696504,0.08330129069564794
SANDANSKI all,0.19517625231910946,0.935986635607312,6.969758461564891,0.08897496893937927
SANDANSKI spring,0.217005076142132,0.9666730864331297,5.737046038553412,-0.01810582853067696
SANDANSKI summer,0.15396578538102643,0.9065298153845437,8.11427655750324,0.10000455029454566
SANDANSKI autumn,0.17546848381601363,0.8875122315511774,8.73607086542805,-0.017816124153701506
SANDANSKI winter,0.2259970457902511,0.9343354606263241,6.756317246106867,0.15140823673154116
SANTANDER CIUDAD all,0.3180315828130738,0.8024068696978599,5.4829346076220205,-0.04835610554514295
SANTANDER CIUDAD spring,0.34305555555555556,0.8193688911883332,4.469349707456871,-0.012330130376745045
SANTANDER CIUDAD summer,0.23863636363636365,0.8327443872013788,5.5997807422586705,-0.05985245058493704
SANTANDER CIUDAD autumn,0.31587057010785824,0.8210073598871672,5.687183688825668,-0.04746085659261066
SANTANDER CIUDAD winter,0.37846153846153846,0.7848367388011287,5.68427287278366,-0.004484151392584343
SANTILLANA DEL MAR  ALTAMIRA all,0.30240877653231574,0.7959553951454433,5.242994208107338,-0.0699335275989031
SANTILLANA DEL MAR  ALTAMIRA spring,0.3125,0.8230104510694893,4.776584056022984,-0.07293980694118779
SANTILLANA DEL MAR  ALTAMIRA summer,0.22869955156950672,0.7812959448770335,5.425572575328531,-0.12713044020411918
SANTILLANA DEL MAR  ALTAMIRA autumn,0.323846908734053,0.8134896579983728,5.314319184640028,-0.05508123380209548
SANTILLANA DEL MAR  ALTAMIRA winter,0.3525835866261398,0.7696652091455842,5.460704729274573,-0.012057314768071717
SARAJEVO all,0.2778023925564909,0.8283861727793265,5.342671596328673,-0.009848693724490305
SARAJEVO spring,0.2916321458160729,0.8184938845961816,4.973844602214805,-0.0603043416963829
SARAJEVO summer,0.24392439243924394,0.8439380552372859,5.421959014671089,0.008486577381058732
SARAJEVO autumn,0.2455968688845401,0.8414523726851861,5.76016476705269,0.007984106976324616
SARAJEVO winter,0.32367972742759793,0.8154606670415532,5.174515161227801,-0.00608862603873518
SARIYER all,0.27225130890052357,0.8626347325115329,6.476377911432171,0.08613353650650502
SARIYER spring,0.29878048780487804,0.7424713523255749,6.830344536880689,-0.09130857184133989
SARIYER summer,0.19148936170212766,1.6031183154209905,7.735842120231317,0.13098572977580367
SARIYER autumn,0.2571428571428571,0.9510456035029391,5.695519580891839,0.10065529018812824
SARIYER winter,0.3028571428571429,0.7835964352102377,4.45508401459322,0.006621972307618722
SFAX EL-MAOU all,0.12669683257918551,0.9148751932065795,12.72172161679695,0.3028700649988033
SFAX EL-MAOU spring,0.20224719101123595,0.7194264444477582,12.876139242267366,0.44616233991367354
SFAX EL-MAOU summer,0.08333333333333333,1.0327309736773242,57.70747198017118,-0.13927122834699618
SFAX EL-MAOU autumn,0.06153846153846154,1.04077833740284,11.677637478630436,-0.03650353863680072
SFAX EL-MAOU winter,0.09090909090909091,1.1091768959763928,12.194950005747936,0.15956252264209764
SHABLA all,0.19647058823529412,0.9697784143761832,6.669020944945835,0.17978792324597884
SHABLA spring,0.20883534136546184,0.8950792450657792,6.825988034951545,0.15428387370299312
SHABLA summer,0.17412935323383086,1.0179114873413537,7.336780664944794,0.23708697827596628
SHABLA autumn,0.1878453038674033,0.930430009649176,7.228330650177276,0.0687535427116249
SHABLA winter,0.2100456621004566,1.1291892191937971,4.772555545478334,0.2812073180748868
SHKODRA all,0.2338079926504364,0.9374057608927996,6.221398451757411,0.11139617652388256
SHKODRA spring,0.21630615640599002,0.8784781779234255,5.917132972120716,-0.006613115976969651
SHKODRA summer,0.12903225806451613,0.8962957508198327,9.936440235765252,0.03106269665911454
SHKODRA autumn,0.2676056338028169,1.044574659923919,5.313733224001182,0.10634770827417638
SHKODRA winter,0.2979094076655052,0.979443991779932,4.868322942371848,0.175860423807773
SHUMEN all,0.19546436285097193,0.898892309317804,6.6845787480023136,0.052884430314362726
SHUMEN spring,0.24521072796934865,0.963939069603036,5.624561264490463,0.027210414736024473
SHUMEN summer,0.17142857142857143,0.8710012790886659,6.658791518102852,-0.035176481789087194
SHUMEN autumn,0.18324607329842932,0.8813653170105237,8.650840131406639,0.07766094513969217
SHUMEN winter,0.17467248908296942,0.8979180157078559,6.248875438543349,0.1085182266406609
SIDI SLIMANE all,0.16666666666666666,1.0163419351618646,8.051743994429492,0.41630833303647274
SIDI SLIMANE spring,0.2,0.9966500305229912,9.37569708220463,0.47001240455136734
SIDI SLIMANE summer,0.05,0.5303716654740338,90.70926515861761,-0.46348473751701613
SIDI SLIMANE autumn,0.10256410256410256,0.9022733366089886,9.595600885786968,0.041383611701802915
SIDI SLIMANE winter,0.1956521739130435,0.986597073904658,7.742745827250805,-0.042300457828017404
SIERRA DE ALFABIA  BUNYOLA all,0.23117338003502627,0.9186900795486143,8.131051013229031,0.16419140469317425
SIERRA DE ALFABIA  BUNYOLA spring,0.1909722222222222,0.9465533616695744,7.532668128187571,0.14812699152565917
SIERRA DE ALFABIA  BUNYOLA summer,0.1038961038961039,0.8034100106330414,22.3197977647005,-0.1359856231426423
SIERRA DE ALFABIA  BUNYOLA autumn,0.25833333333333336,0.8810225618001829,6.9650658888330925,0.018206826511039508
SIERRA DE ALFABIA  BUNYOLA winter,0.29411764705882354,1.0844675744382695,5.88998299357406,0.1971849712942427
SILISTRA all,0.1589648798521257,0.9466347937150531,6.752524065336056,0.07088916370687355
SILISTRA spring,0.16722408026755853,0.948968706039911,6.65783149075459,0.03159381582685482
SILISTRA summer,0.14457831325301204,1.2315526408508872,5.199112345909804,0.20452366766327337
SILISTRA autumn,0.15384615384615385,0.812385495609213,9.12224703055043,-0.016643457282914262
SILISTRA winter,0.16613418530351437,0.8888616369382549,6.256277889987693,0.08266118521057035
SLIVEN all,0.2151580459770115,0.8678592433420389,6.881208764401807,0.07915232243612763
SLIVEN spring,0.276843467011643,0.8260917247639763,6.332819158617407,-0.007165939826142191
SLIVEN summer,0.20639147802929428,0.8315884669955851,7.117659857382195,0.10359472738467793
SLIVEN autumn,0.15358361774744028,0.8316728632960865,8.743729940272477,0.004693034029470782
SLIVEN winter,0.20771513353115728,1.001898030854713,5.7398597932592414,0.16468470531718238
SNEJANKA (TOP/SOMMET) all,0.2607184241019699,0.9948598813920709,4.75195128877929,0.09745740205405423
SNEJANKA (TOP/SOMMET) spring,0.3231939163498099,1.112123960945792,4.10006104419388,0.08200347108950524
SNEJANKA (TOP/SOMMET) summer,0.2722772277227723,0.7659745143823516,7.451768330206039,-0.1744644312956423
SNEJANKA (TOP/SOMMET) autumn,0.1488095238095238,1.2296170734549785,4.159137747840567,0.2730197259153588
SNEJANKA (TOP/SOMMET) winter,0.2608695652173913,1.0042567387233732,3.868286561070378,0.11126847500524004
SORIA all,0.2512578616352201,0.8643316697550429,7.811038199741957,0.003731225668131388
SORIA spring,0.29571106094808125,0.867187756919516,6.617408704102499,-0.037761892383956094
SORIA summer,0.15683453237410072,0.9064219144320858,9.454691067319715,-0.01993929667962316
SORIA autumn,0.2428035043804756,0.8588153208527594,7.404234342045864,-0.004798462962693662
SORIA winter,0.2925,0.8254832230349032,8.064374830531866,0.021082958178551717
SOTILLO DE LA ADRADA all,0.25226312613156304,0.8667345624211086,9.10438435341804,0.1488126258903234
SOTILLO DE LA ADRADA spring,0.258252427184466,0.9367849845237755,7.639628303910159,0.10881937387942611
SOTILLO DE LA ADRADA summer,0.14832535885167464,0.7609168187023544,19.145945609746676,0.017237354757825073
SOTILLO DE LA ADRADA autumn,0.2591743119266055,0.9357249307442982,7.662141439512822,0.16956663851567438
SOTILLO DE LA ADRADA winter,0.2837022132796781,0.7658637159345498,9.850602597547004,0.03316383368386695
SPLIT MARJAN all,0.21513353115727002,0.8909376675349568,6.713250400590881,0.07844248196764982
SPLIT MARJAN spring,0.2130242825607064,0.8128683871442207,6.819886861504396,-0.04960343399157929
