Unnamed: 0,souid,city,country,lat,lon,city_key,years_mode,years_with_data,nan_fraction,total_rows_post_threshold
2602,100619,LIEPAJA,LV,56.48305555555556,21.016666666666666,,distinct_years,80,0.0,29098
2694,218930,PRIEKULI,LV,57.32,25.33,,distinct_years,80,0.0,29098
62,147748,BENGHAZI RAGMA,LY,32.07,20.07,,distinct_years,80,0.0,29098
664,147744,TRIPOLI AIRPORT,LY,32.669999999999995,13.15,,distinct_years,80,0.0,29098
1341,112262,HON,LY,29.12,15.95,,distinct_years,70,0.0,25446
1640,147751,DERNA,LY,32.76,22.66,,distinct_years,80,0.0,29098
2013,147750,SHAHAT,LY,32.79972222222222,21.88,,distinct_years,80,0.0,29098
2054,147740,NALUT,LY,31.87,10.98,,distinct_years,80,0.0,29098
2201,112257,SEBHA,LY,27.02,14.45,,distinct_years,65,0.0,23285
2246,147746,SIRTE,LY,31.2,16.579722222222223,,distinct_years,80,0.0,29098
2360,147749,AGEDABIA,LY,30.72,20.17,,distinct_years,80,0.0,29098
2676,118429,WHEELUS,LY,32.9,13.283055555555556,,distinct_years,80,0.0,29067
2697,147745,MISURATA,LY,32.40972222222222,15.05,,distinct_years,80,0.0,29098
2711,147741,ZUARA,LY,32.88,12.08,,distinct_years,80,0.0,29098
795,118439,PORT LYAUTEY,MA,34.29944444444444,-6.6,,distinct_years,80,0.0,29098
917,147756,TETUAN,MA,35.580000000000005,-5.33,,distinct_years,80,0.0,29098
1615,118454,BEN GUERIR,MA,32.11666666666667,-7.883055555555556,,distinct_years,75,0.0,26968
2070,112287,OUARZAZATE,MA,30.93,-6.9,,distinct_years,61,0.0,21915
2110,112282,MIDELT,MA,32.68,-4.73,,distinct_years,61,0.0,21915
2231,118445,SIDI SLIMANE,MA,34.23305555555556,-6.066666666666666,,distinct_years,75,0.0,27029
2267,147752,TANGIER CITY,MA,35.78,-5.819999999999999,,distinct_years,80,0.0,29098
2511,147755,OUJDA,MA,34.78,-1.93,,distinct_years,80,0.0,29098
2671,118442,NOUASSEUR,MA,33.36972222222222,-7.58,,distinct_years,75,0.0,26999
53,103421,KOMRAT,MD,46.3,28.7,,distinct_years,80,0.0,29098
773,103398,BRATUSHANI,MD,48.1,27.4,,distinct_years,67,0.0,24169
809,103402,KAMENKA,MD,48.0,28.7,,distinct_years,67,0.0,24169
998,103426,OLONESHTI,MD,46.5,29.9,,distinct_years,77,0.0,27882
1140,103424,KAGUL,MD,45.8,28.2,,distinct_years,68,0.0,24715
1165,103399,SOROKI,MD,48.2,28.3,,distinct_years,80,0.0,29098
1428,103406,BEL-CY,MD,47.7,27.9,,distinct_years,80,0.0,29098
1633,103416,BEL-CATA,MD,47.1,29.0,,distinct_years,67,0.0,24169
1743,103417,TIRASPOL,MD,46.8,29.7,,distinct_years,80,0.0,29098
1791,103412,BRAVICY,MD,47.4,28.5,,distinct_years,67,0.0,24169
2032,103405,FALESTI,MD,47.6,27.7,,distinct_years,67,0.0,24169
2039,103425,CADIR-LUNGA,MD,46.1,28.9,,distinct_years,70,0.0,25111
2194,117484,KISINEV,MD,47.02,28.87,,distinct_years,80,0.0,29098
2366,103415,DUBOSSARY,MD,47.3,29.1,,distinct_years,69,0.0,25080
2446,103413,RIBNICA,MD,47.8,29.0,,distinct_years,63,0.0,22769
2563,103409,KORNESTY,MD,47.3,28.0,,distinct_years,67,0.0,24350
2570,103414,KARPINENI,MD,46.8,28.4,,distinct_years,67,0.0,24350
2589,103418,LEOVO,MD,46.5,28.3,,distinct_years,67,0.0,24350
1890,100915,PRILEP,MK,41.33305555555556,21.566666666666663,,distinct_years,78,0.0,28033
2578,201036,HEUSDEN,NL,51.736666666666665,5.145555555555556,,distinct_years,80,0.0,29098
1032,108960,AALSMEER,NL,52.266666666666666,4.766666666666667,,distinct_years,76,0.0,27303
2112,101997,LOENEN AAN DE VECHT,NL,52.21666666666667,5.033055555555555,,distinct_years,76,0.0,27303
2232,152500,TWENTHE,NL,52.27305555555555,6.890555555555555,,distinct_years,52,0.0,18720
2314,101899,TERNAARD,NL,53.38305555555556,5.983055555555556,,distinct_years,67,0.0,24016
2151,209265,AMERSFOORT,NL,52.155,5.390555555555556,,distinct_years,80,0.0,29098
1880,108992,BENSCHOP,NL,52.0,4.933055555555556,,distinct_years,76,0.0,27303
1055,109102,GORINCHEM,NL,51.83305555555556,4.983055555555556,,distinct_years,76,0.0,27303
2717,209335,KADIJK BIJ TERWOLDE,NL,52.26444444444444,6.637499999999999,,distinct_years,80,0.0,29098
2603,209376,OUDESCHOOT,NL,52.93305555555556,5.9750000000000005,,distinct_years,80,0.0,29098
2154,109252,OVERVEEN,NL,52.4,4.6,,distinct_years,76,0.0,27303
1019,209350,MANDER,NL,52.46,6.835555555555556,,distinct_years,76,0.0,27303
1910,109212,NAGELE,NL,52.61666666666667,5.716666666666667,,distinct_years,76,0.0,27303
2577,109022,CALLANTSOOG,NL,52.85,4.7,,distinct_years,76,0.0,27303
1470,209323,HEERENVEEN,NL,52.961666666666666,5.920277777777778,,distinct_years,80,0.0,29098
1021,209444,ZUIDBARGE,NL,52.75666666666667,6.903055555555556,,distinct_years,80,0.0,29098
2716,109114,HARSKAMP,NL,52.15,5.733055555555556,,distinct_years,76,0.0,27303
1724,101944,SCHOONLOO,NL,52.9,6.7,,distinct_years,76,0.0,27303
1002,109194,LOCHEM,NL,52.15,6.383055555555555,,distinct_years,76,0.0,27303
1466,101926,ZAANDIJK,NL,52.48305555555556,4.8,,distinct_years,76,0.0,27303
164,109090,GENDRINGEN,NL,51.86666666666667,6.35,,distinct_years,76,0.0,27303
1596,109088,GEMERT,NL,51.55,5.683055555555556,,distinct_years,76,0.0,27303
2632,110707,ROLDAL,NO,59.82916666666667,6.825277777777777,,distinct_years,80,0.0,29098
1117,110348,NOTODDEN,NO,59.55,9.264166666666666,,distinct_years,70,0.0,25082
298,201980,JOESENDAL,NO,59.93138888888889,6.578333333333333,,distinct_years,80,0.0,29098
2223,201382,KJELLER II,NO,59.96666666666667,11.05,,distinct_years,66,0.0,23650
484,201143,ENGENES I AMLI,NO,58.766666666666666,8.483055555555556,,distinct_years,68,0.0,24503
2476,110464,RISNES I FJOTLAND,NO,58.657777777777774,6.946388888888889,,distinct_years,80,0.0,29098
716,202162,SKEDSMO II,NO,59.99444444444445,11.040833333333332,,distinct_years,70,0.0,25111
2457,201712,BUSKERUD,NO,59.88138888888889,9.890555555555554,,distinct_years,70,0.0,25111
2083,201223,VINJESVINGEN,NO,59.625,7.804166666666666,,distinct_years,64,0.0,23011
1726,201781,AUREVANN,NO,59.99666666666667,10.46,,distinct_years,63,0.0,22709
2600,110527,HOGNESTAD,NO,58.69444444444444,5.641666666666667,,distinct_years,70,0.0,25141
563,201329,FARSJOE,NO,58.96666666666667,9.313333333333334,,distinct_years,70,0.0,25111
1345,202035,OESTRE MOLAND,NO,58.48166666666667,8.755555555555556,,distinct_years,70,0.0,25111
2294,132942,OVREVOLL,NO,59.94,10.621944444444445,,distinct_years,59,0.0,21309
2275,201811,VENNESLA,NO,58.27916666666667,7.967777777777778,,distinct_years,68,0.0,24503
1862,202094,ULLA,NO,59.38055555555555,6.524444444444445,,distinct_years,80,0.0,29098
1959,110599,SULDALSVATN,NO,59.58833333333334,6.808888888888888,,distinct_years,80,0.0,29098
728,110438,FEDAFJORDEN II,NO,58.281666666666666,6.818055555555556,,distinct_years,70,0.0,25141
2698,202129,SKIPTVET,NO,59.516666666666666,11.166666666666666,,distinct_years,80,0.0,29098
2326,201541,BOLKESJOE,NO,59.73305555555556,9.266666666666667,,distinct_years,80,0.0,29098
1504,134982,KVAVIK,NO,58.13166666666667,7.038888888888889,,distinct_years,54,0.0,19511
2174,202183,HOEGEFOSS,NO,58.950833333333335,8.517777777777779,,distinct_years,70,0.0,25111
2532,110276,FOLDSAE,NO,59.323888888888895,8.151944444444444,,distinct_years,70,0.0,25082
2306,201641,SLAGENTANGEN II,NO,59.31666666666667,10.516666666666667,,distinct_years,53,0.0,19055
1723,134874,AMOTSDAL,NO,59.647777777777776,8.376666666666667,,distinct_years,55,0.0,19725
549,134298,FLOTER,NO,59.49638888888889,11.013055555555557,,distinct_years,55,0.0,19724
1972,201739,KATTERAS,NO,58.84388888888889,8.660833333333334,,distinct_years,53,0.0,19177
1417,201522,GJEVDELI,NO,58.95916666666667,8.176944444444445,,distinct_years,62,0.0,22311
1452,201661,SOENDRE HOELAND,NO,59.68194444444444,11.546388888888888,,distinct_years,80,0.0,29098
1263,133014,LANDVIK,NO,58.34,8.5225,,distinct_years,70,0.0,25112
2466,201565,SKAJA,NO,58.4,7.916666666666667,,distinct_years,54,0.0,19481
1044,202199,SULDAL,NO,59.49166666666667,6.5,,distinct_years,80,0.0,29098
1636,134394,SAND I RYFYLKE II,NO,59.47916666666667,6.275833333333333,,distinct_years,80,0.0,29098
914,202335,NAPPEGARD I HOVIN,NO,59.91666666666666,8.966388888888888,,distinct_years,70,0.0,25111
515,202428,LYSEFJORDEN,NO,59.015277777777776,6.4319444444444445,,distinct_years,80,0.0,29098
1735,201556,BORREDALSVANNET,NO,59.25,10.966666666666669,,distinct_years,70,0.0,25111
2153,202118,SKJERKA,NO,58.55583333333333,7.378055555555555,,distinct_years,57,0.0,20424
1674,201364,VINTERTUN,NO,59.91027777777778,6.509444444444444,,distinct_years,53,0.0,19085
1251,110312,HOIDALEN I SOLUM,NO,59.14416666666666,9.266944444444444,,distinct_years,70,0.0,25082
1950,132930,GJETTUM,NO,59.90638888888888,10.515833333333331,,distinct_years,56,0.0,20182
1327,110429,BAKKE,NO,58.41166666666666,6.658055555555556,,distinct_years,80,0.0,29098
2439,110366,RAULAND,NO,59.70444444444445,8.036388888888888,,distinct_years,80,0.0,29098
1942,201440,LANGOEYTANGEN FYR,NO,58.99166666666667,9.756666666666666,,distinct_years,54,0.0,19450
1160,202257,GAUSTATOPPEN,NO,59.84944444444445,8.655833333333334,,distinct_years,80,0.0,29098
1537,201759,DALEN I TELEMARK I,NO,59.44555555555555,7.9625,,distinct_years,80,0.0,29098
1533,134958,FINSLAND,NO,58.31805555555556,7.593888888888888,,distinct_years,55,0.0,19877
2042,202298,VEFALL I DRANGEDAL,NO,59.0,9.216666666666669,,distinct_years,70,0.0,25111
964,109831,ORJE,NO,59.48083333333334,11.651666666666667,,distinct_years,80,0.0,29098
2718,109653,LYNGOR FYR,NO,58.63333333333333,9.150277777777776,,distinct_years,71,0.0,25507
1127,109671,SAUDA,NO,59.64833333333333,6.363055555555556,,distinct_years,80,0.0,29098
2211,202276,FLOSTAOEY,NO,58.53305555555556,8.983055555555556,,distinct_years,68,0.0,24503
1511,201383,HANNASMYRAN,NO,58.5175,7.735833333333334,,distinct_years,54,0.0,19481
1715,202409,REIERSOEL,NO,58.46944444444445,8.615555555555556,,distinct_years,68,0.0,24503
1223,201974,SKREADALEN,NO,58.82027777777778,6.715,,distinct_years,80,0.0,29098
1273,201724,GJOENNES,NO,59.91666666666666,10.583055555555555,,distinct_years,70,0.0,25111
1343,109939,TRYVASSHOGDA,NO,59.98444444444444,10.669166666666666,,distinct_years,80,0.0,29098
2599,201389,KRAPPETO,NO,59.14694444444444,11.606666666666666,,distinct_years,80,0.0,29098
1634,133482,OPSTVEIT,NO,59.85805555555556,6.016666666666667,,distinct_years,58,0.0,20851
858,135030,TORP,NO,59.18416666666666,10.255277777777778,,distinct_years,68,0.0,24411
663,202246,AMOT I VINJE,NO,59.56666666666667,7.966666666666667,,distinct_years,67,0.0,24169
1118,201663,BYGDOEY,NO,59.9,10.666666666666666,,distinct_years,80,0.0,29098
2339,202038,BJAEN,NO,59.640277777777776,7.440277777777778,,distinct_years,80,0.0,29098
2471,201362,ROVE,NO,59.49138888888889,10.295833333333333,,distinct_years,65,0.0,23438
300,201838,EIDSBERG II,NO,59.50083333333333,11.283055555555556,,distinct_years,62,0.0,22433
1681,201053,HAUKELISETER,NO,59.823888888888895,7.1925,,distinct_years,67,0.0,24107
726,201305,SANDVIKA,NO,59.88916666666667,10.528333333333334,,distinct_years,70,0.0,25111
2080,201209,LINDESNES FYR,NO,57.98277777777778,7.046666666666667,,distinct_years,73,0.0,26207
1126,201905,MANDAL II,NO,58.0475,7.446944444444445,,distinct_years,77,0.0,27882
1176,201662,SANDAR,NO,59.155277777777776,10.190555555555555,,distinct_years,70,0.0,25111
202,202045,VEGARSHEI,NO,58.73305555555556,8.85,,distinct_years,80,0.0,29098
974,110689,LITLEDAL,NO,59.656666666666666,5.259444444444444,,distinct_years,70,0.0,25112
1543,201571,HEFTYELOEKKEN,NO,59.93305555555556,10.766666666666667,,distinct_years,80,0.0,29098
1873,132966,RISOR BRANNSTASJON,NO,58.71805555555556,9.210277777777778,,distinct_years,59,0.0,21095
2415,110249,LARVIK,NO,59.05305555555555,10.026944444444446,,distinct_years,55,0.0,19696
1110,202240,HOLMESTRAND,NO,59.48305555555556,10.333055555555555,,distinct_years,70,0.0,25111
1931,201354,DOENSKI,NO,59.900277777777774,10.500833333333333,,distinct_years,56,0.0,20332
2440,201923,MAKEROEY,NO,59.157777777777774,10.440277777777778,,distinct_years,59,0.0,21124
1855,134790,BERGELIGREND,NO,59.88666666666666,9.05888888888889,,distinct_years,66,0.0,23773
767,201071,DROEBAK - ULLERUD,NO,59.6675,10.645277777777777,,distinct_years,50,0.0,17806
353,133026,DOVLAND,NO,58.522777777777776,8.04138888888889,,distinct_years,68,0.0,24504
814,133050,BYGLANDSFJORD,NO,58.66666666666666,7.8,,distinct_years,80,0.0,29098
722,110491,OVRE SIRDAL,NO,58.94638888888888,6.919166666666667,,distinct_years,80,0.0,29098
874,201433,ULLADAL - FJELLBERG,NO,59.37416666666667,6.430833333333334,,distinct_years,52,0.0,18598
2710,109849,SARPSBORG,NO,59.285555555555554,11.114444444444445,,distinct_years,80,0.0,29098
1565,202161,TROEGSTAD,NO,59.66333333333333,11.311666666666667,,distinct_years,70,0.0,25111
2106,202222,HUDOEY,NO,59.12305555555555,10.36,,distinct_years,56,0.0,20212
951,201804,SVAELGFOSS II,NO,59.6,9.283055555555556,,distinct_years,70,0.0,25111
1831,202459,LARDAL - HAERLAND,NO,59.41694444444444,9.943888888888887,,distinct_years,53,0.0,19177
2311,201048,SANKTHANSHAUGEN I OSLO,NO,59.93305555555556,10.75,,distinct_years,80,0.0,29098
1196,202431,OERSDALEN,NO,58.67777777777778,6.354444444444444,,distinct_years,70,0.0,25111
870,201116,FLATENFOSS,NO,58.63027777777778,8.690277777777778,,distinct_years,69,0.0,24837
1353,110321,KILEGREND,NO,59.009166666666665,8.273333333333333,,distinct_years,70,0.0,25141
1892,201361,HAUGESUND,NO,59.426944444444445,5.3116666666666665,,distinct_years,70,0.0,25111
1213,110357,POSTMYR I DRANGEDAL,NO,59.26444444444444,8.775,,distinct_years,80,0.0,29098
1848,110375,RJUKAN,NO,59.87916666666667,8.57638888888889,,distinct_years,80,0.0,29098
719,201320,MADLAND,NO,58.78305555555556,6.085555555555556,,distinct_years,70,0.0,25111
2583,201167,BASTAD,NO,59.70444444444445,11.3,,distinct_years,65,0.0,23407
2258,110518,EGERSUND,NO,58.45277777777778,6.003055555555555,,distinct_years,70,0.0,25141
2146,201218,AUSTAD - EKRON,NO,58.95777777777778,7.682777777777778,,distinct_years,54,0.0,19267
80,134370,SANDNES - ROVIK,NO,58.865833333333335,5.7619444444444445,,distinct_years,52,0.0,18691
142,133434,HUSNES,NO,59.86416666666667,5.769444444444445,,distinct_years,60,0.0,21582
1210,202254,MYKLE,NO,59.41666666666666,9.700555555555557,,distinct_years,70,0.0,25111
915,100570,MESTAD I ODDERNES,NO,58.21527777777778,7.890555555555555,,distinct_years,80,0.0,29098
1412,201404,DRANGEDAL,NO,59.09916666666667,9.067777777777778,,distinct_years,80,0.0,29098
1530,110608,SVILAND,NO,58.818333333333335,5.920277777777778,,distinct_years,80,0.0,29098
1863,202111,EGELANDS VERK,NO,58.8,9.116666666666667,,distinct_years,70,0.0,25111
2187,105492,UTSIRA FYR,NO,59.30777777777777,4.878055555555556,,distinct_years,80,0.0,29098
1307,201851,SVARVERUD I EIDSBERG,NO,59.53333333333333,11.521666666666668,,distinct_years,70,0.0,25111
1265,201999,RADE II,NO,59.336666666666666,10.928055555555554,,distinct_years,80,0.0,29098
2172,109858,STROMSFOSS SLUSE,NO,59.30055555555556,11.660555555555556,,distinct_years,80,0.0,29098
2072,132870,BJORKELANGEN,NO,59.88305555555556,11.583055555555555,,distinct_years,70,0.0,25141
1358,201126,TRYVASSHOEGDA II,NO,59.98833333333334,10.667777777777776,,distinct_years,51,0.0,18172
818,202170,FITJAR,NO,59.91666666666666,5.316666666666666,,distinct_years,70,0.0,25111
2307,201745,VINJE,NO,59.63305555555556,7.816666666666666,,distinct_years,70,0.0,25111
1047,202202,BESSTUL I GJERPEN,NO,59.446666666666665,9.538333333333334,,distinct_years,80,0.0,29098
596,134814,HJARTDAL,NO,59.60305555555556,8.713055555555554,,distinct_years,66,0.0,23773
2571,201727,FJALESTAD,NO,59.160555555555554,8.395,,distinct_years,62,0.0,22219
2320,134406,NESFLATEN,NO,59.64944444444444,6.820277777777777,,distinct_years,59,0.0,21277
801,201412,UALAND - BJULAND,NO,58.54583333333333,6.354166666666666,,distinct_years,58,0.0,20972
323,110411,MYKLAND,NO,58.63305555555556,8.281666666666668,,distinct_years,80,0.0,29098
2690,110563,MAUDAL,NO,58.76583333333333,6.3694444444444445,,distinct_years,70,0.0,25082
2300,133470,MIDTLAEGER,NO,59.83388888888889,6.991388888888889,,distinct_years,60,0.0,21489
242,201407,BLEKTJERN VED DRAMMEN,NO,59.725,10.186944444444444,,distinct_years,70,0.0,25111
721,134418,NEDRE VATS,NO,59.48388888888889,5.750555555555556,,distinct_years,58,0.0,20758
1916,100575,HALDEN,NO,59.1225,11.388333333333334,,distinct_years,80,0.0,29098
2654,110500,FLEKKEFJORD,NO,58.28416666666666,6.649444444444444,,distinct_years,70,0.0,25082
2655,201211,BRYN,NO,59.91194444444445,10.813333333333334,,distinct_years,70,0.0,25111
2134,201309,SVANDALSFLONA,NO,59.85,6.95,,distinct_years,80,0.0,29098
195,110554,LYSEBOTN,NO,59.056666666666665,6.649166666666666,,distinct_years,80,0.0,29098
1702,133002,NELAUG,NO,58.65805555555556,8.631388888888889,,distinct_years,61,0.0,21825
790,202024,ENEBAKK,NO,59.76277777777778,11.138055555555557,,distinct_years,70,0.0,25111
2183,201791,FURUHOLT,NO,58.25,8.366666666666667,,distinct_years,68,0.0,24503
1076,202433,SKJOLD - VIKEN,NO,59.5,5.6,,distinct_years,68,0.0,24472
1739,201251,HELLELAND,NO,58.53583333333333,6.1625000000000005,,distinct_years,80,0.0,29098
2546,201765,FOSSUM I MODUM,NO,59.9125,9.875555555555556,,distinct_years,69,0.0,25049
2264,201605,NORDMORK,NO,59.65444444444445,6.929166666666667,,distinct_years,80,0.0,29098
1129,202280,GALLDAL,NO,58.45777777777778,7.008333333333334,,distinct_years,54,0.0,19481
2285,202136,NELAUGVATN,NO,58.7,8.6,,distinct_years,68,0.0,24503
1092,156679,SKEDSMO-HELLERUD,NO,59.9775,10.977777777777778,,distinct_years,54,0.0,19329
907,201988,ROELDAL KRAFTVERK,NO,59.82194444444445,6.818055555555556,,distinct_years,59,0.0,21155
1977,201521,HELGALAND I HJELMELAND,NO,59.212500000000006,6.400555555555556,,distinct_years,70,0.0,25111
866,202205,HYLESTAD - BROKKE,NO,59.10666666666667,7.490833333333334,,distinct_years,65,0.0,23315
1706,133422,EIKEMO,NO,59.85916666666667,6.278333333333333,,distinct_years,65,0.0,23408
630,132978,ARENDAL BRANNSTASJON,NO,58.46805555555556,8.759166666666667,,distinct_years,59,0.0,21216
2228,134826,KVITESEID - MOEN,NO,59.40638888888888,8.475555555555555,,distinct_years,55,0.0,19725
2208,201062,LJOSLAND,NO,58.79055555555556,7.350555555555555,,distinct_years,80,0.0,29098
1233,109804,BATEROD,NO,59.30777777777777,11.131388888888887,,distinct_years,70,0.0,25081
865,201655,ASLESTAD,NO,59.32416666666667,7.911666666666667,,distinct_years,68,0.0,24381
2408,201848,KALNES,NO,59.31527777777777,11.04888888888889,,distinct_years,70,0.0,25111
920,201421,HAGA I EIDSBERG,NO,59.54166666666666,11.2975,,distinct_years,70,0.0,25111
1337,110402,HEREFOSS,NO,58.51694444444444,8.353333333333333,,distinct_years,80,0.0,29098
2378,202266,GRUNNTJOENN,NO,58.37166666666667,8.054166666666667,,distinct_years,68,0.0,24503
901,133038,BYKLE - KULTRAN,NO,59.35166666666667,7.346666666666667,,distinct_years,59,0.0,21248
1951,201498,OESTMARKA,NO,59.86666666666667,10.866666666666667,,distinct_years,80,0.0,29098
2541,201713,HURUM,NO,59.57305555555556,10.491666666666664,,distinct_years,70,0.0,25111
143,202406,PRESTEBAKKE,NO,58.99305555555556,11.538055555555555,,distinct_years,61,0.0,21977
1468,201589,LANGEVATN I GJESDAL,NO,58.75,5.9,,distinct_years,66,0.0,23650
959,201830,BUSNESGREND - BRATEN,NO,59.80305555555555,8.986944444444443,,distinct_years,59,0.0,21124
1841,201405,AS,NO,59.660555555555554,10.781666666666668,,distinct_years,80,0.0,29098
2564,202349,NORDRE EIGEROEY,NO,58.43527777777778,5.902500000000001,,distinct_years,57,0.0,20485
2291,201911,RISOER,NO,58.71666666666667,9.233055555555556,,distinct_years,70,0.0,25111
2639,109640,LISTA FYR,NO,58.11,6.568055555555556,,distinct_years,73,0.0,26209
948,110716,ROSENDAL,NO,59.990833333333335,6.023888888888889,,distinct_years,80,0.0,29098
2182,202127,REISJA I TUDDAL,NO,59.790277777777774,8.695,,distinct_years,66,0.0,23803
1231,134382,OLTEDAL,NO,58.82833333333333,6.0552777777777775,,distinct_years,54,0.0,19451
810,202301,SMELAND,NO,58.94305555555555,8.203055555555554,,distinct_years,51,0.0,18506
248,110285,GVARV,NO,59.38305555555556,9.183055555555557,,distinct_years,80,0.0,29098
1526,156703,HAKAVIK,NO,59.625277777777775,9.953055555555554,,distinct_years,62,0.0,22373
1309,201308,INDRE MATRE,NO,59.85916666666667,5.990555555555556,,distinct_years,80,0.0,29098
1257,201269,KLEPP,NO,58.79555555555555,5.625000000000001,,distinct_years,70,0.0,25111
2531,201172,STOVI,NO,59.91138888888889,10.463055555555554,,distinct_years,70,0.0,25111
2643,201076,YTRE SANDSVAER,NO,59.54055555555556,9.94888888888889,,distinct_years,70,0.0,25111
1292,201753,OEKSNEVANN,NO,59.60666666666667,9.931666666666668,,distinct_years,70,0.0,25111
257,201487,SOGNSVANNET,NO,59.96666666666667,10.733055555555556,,distinct_years,70,0.0,25111
367,201653,JELOEY,NO,59.43833333333333,10.59388888888889,,distinct_years,66,0.0,23803
1030,202265,OEVRE SIRDAL II,NO,59.03305555555556,6.916666666666667,,distinct_years,80,0.0,29098
