souid,city,country,lat,lon
100959,BARCELOS,PT,41.53,-8.619722222222222
100960,AMARANTE,PT,41.269999999999996,-8.07
100961,CAMPI,PT,40.68,-8.22
100962,AGUIAR DA BEIRA,PT,40.809999999999995,-7.54
100963,ALMEIDINHA,PT,40.6,-7.13
100964,GAFANHA DA NAZAR,PT,40.62,-8.716388888888888
100980,TRANEBJERG OEST,DK,55.831944444444446,10.618333333333334
100981,ILULISSAT (JAKOBSHAVN),GL,69.21666666666667,-51.05
100983,TASIILAQ (ANGMAGSALIK),GL,65.59972222222221,-37.63305555555556
100984,TASIILAQ,GL,65.61083333333333,-37.63666666666666
101035,ALICANTE-ELCHE AEROPUERTO,ES,38.282777777777774,-0.5705555555555556
101043,ALACANT/ALICANTE,ES,38.3725,-0.49416666666666664
101057,IN-AMENAS,DZ,28.05,9.633055555555556
101062,TAMANRASSET,DZ,22.8,5.433055555555556
101067,MERSA MATRUH,EG,31.333055555555557,27.216666666666665
101072,ASSWAN,EG,23.966666666666665,32.783055555555556
101092,HURGUADA,EG,27.15,33.71666666666667
101123,LERWICK,GB,60.13305555555556,-1.1830555555555555
101130,SAMOS AIRPORT,GR,37.7,26.916666666666668
101151,FOKSTUA,NO,62.11666666666667,9.283055555555556
101229,RIZE,TR,41.033055555555556,40.516666666666666
101253,LERWICK,GB,60.13305555555556,-1.1830555555555555
101257,STORNOWAY AIRPORT,GB,58.21333333333334,-6.3175
101265,WADDINGTON,GB,53.16583333333333,-0.523888888888889
101269,CAMBORNE,GB,50.21666666666667,-5.316666666666666
101744,PADUN,RU,68.61638888888888,31.8
101859,GALWAY,IE,53.28,-9.020000000000001
101879,PETTEN,NL,52.766666666666666,4.65
101881,DE COCKSDORPS,NL,53.166666666666664,4.866666666666667
101883,DE KOOG,NL,53.1,4.766666666666667
101889,MAKKUM,NL,53.06666666666667,5.416666666666667
101891,ST. ANNA PAROCHIE,NL,53.283055555555556,5.666666666666667
101893,APPELSCHA,NL,52.96666666666667,6.35
101895,NIJBEETS,NL,53.06666666666667,6.0
101897,BERGUMERDAM,NL,53.183055555555555,5.983055555555556
101899,TERNAARD,NL,53.38305555555556,5.983055555555556
101902,DELFZIJL,NL,53.31666666666667,6.933055555555556
101904,WARFFUM,NL,53.4,6.566666666666666
101906,ZOUTKAMP,NL,53.33305555555556,6.3
101908,EEXT,NL,53.0,6.733055555555556
101910,VLAGTWEDDE,NL,53.033055555555556,7.116666666666666
101912,RODEN,NL,53.15,6.433055555555556
101914,ZEERIJP,NL,53.35,6.75
101916,BEVERWIJK,NL,52.48305555555556,4.666666666666667
101917,ENKHUIZEN,NL,52.7,5.3
101920,SCHELLINGWOUDE,NL,52.38305555555556,4.966666666666667
101922,ANNA PAULOWNA,NL,52.86666666666667,4.833055555555555
101924,ZANDVOORT,NL,52.35,4.516666666666667
101926,ZAANDIJK,NL,52.48305555555556,4.8
101928,MEDEMBLIK,NL,52.783055555555556,5.1
101930,DEN OEVER,NL,52.916666666666664,5.033055555555555
101932,MARKEN,NL,52.46666666666667,5.1
101933,HOOGEVEEN-1,NL,52.71666666666667,6.466666666666667
101942,IJSSELMUIDEN,NL,52.56666666666667,5.95
101944,SCHOONLOO,NL,52.9,6.7
101946,ZWEELO,NL,52.8,6.733055555555556
101948,TOLLEBEEK,NL,52.666666666666664,5.633055555555556
101949,EMMELOORD,NL,52.71666666666667,5.783055555555555
101951,KLAZIENAVEEN,NL,52.766666666666666,7.0
101953,ELBURG,NL,52.433055555555555,5.833055555555555
101955,DEDEMSVAART,NL,52.6,6.45
101957,LEMMER (GEMAAL BUMA),NL,52.83305555555556,5.716666666666667
101959,SWIFTERBANT,NL,52.58305555555556,5.65
101960,OOSTVAARDERSDIEP,NL,52.416666666666664,5.216666666666667
101961,GROOT AMMERS,NL,51.933055555555555,4.816666666666666
101963,ROELOFARENDSVEEN,NL,52.21666666666667,4.616666666666667
101965,SCHEVENINGEN,NL,52.11666666666667,4.3
101967,NUMANSDORP,NL,51.73305555555556,4.416666666666667
101969,IJSSELMONDE,NL,51.88305555555556,4.55
101971,OOSTVOORNE,NL,51.916666666666664,4.099722222222222
101973,DIRKSLAND,NL,51.75,4.083055555555555
101975,OUD ALBLAS,NL,51.85,4.7
101977,POORTUGAAL,NL,51.85,4.4
101979,OUDDORP,NL,51.81666666666667,3.8666666666666667
101981,VALKENBURG-1,NL,52.183055555555555,4.416666666666667
101989,NIJMEGEN,NL,51.81666666666667,5.866666666666667
101991,PUTTEN (GLD),NL,52.25,5.616666666666667
101993,APELDOORN,NL,52.23305555555556,5.966666666666667
101995,WOUDENBERG,NL,52.08305555555556,5.45
101997,LOENEN AAN DE VECHT,NL,52.21666666666667,5.033055555555555
101999,CULEMBORG,NL,51.95,5.233055555555556
102005,TIEL,NL,51.916666666666664,5.433055555555556
102007,WEESP,NL,52.3,5.033055555555555
102009,BARNEVELD,NL,52.13305555555556,5.583055555555555
102011,DEELEN-1,NL,52.06666666666667,5.883055555555556
102020,DOETINCHEM,NL,51.96666666666667,6.283055555555555
102022,TWENTHE-1,NL,52.266666666666666,6.9
102030,WEERSELO,NL,52.35,6.85
102032,ALMEN,NL,52.15,6.3
102034,LETTELE,NL,52.266666666666666,6.266666666666667
102036,MARKELO,NL,52.23305555555556,6.5
102038,LIEVELDE,NL,52.016666666666666,6.633055555555556
102039,VLISSINGEN-1,NL,51.45,3.6
102044,WILHELMINADORP-1,NL,51.533055555555556,3.9
